"";"X.chaine_6ter";"X.chaine_ARTE";"X.chaine_C8";"X.chaine_Canal";"X.chaine_CanalFamily";"X.chaine_D17";"X.chaine_Direct8";"X.chaine_France2";"X.chaine_France3";"X.chaine_France4";"X.chaine_France5";"X.chaine_FranceO";"X.chaine_Gulli";"X.chaine_LaCinquième";"X.chaine_M6";"X.chaine_MonteCarloTMC";"X.chaine_NRJ12";"X.chaine_NT1";"X.chaine_Numéro23";"X.chaine_RMCDécouverteHD24";"X.chaine_RMCStory";"X.chaine_TF1";"X.chaine_TFX";"X.chaine_W9"
"arrêter";-0,0143;-0,1819;-0,378;0,4126;-0,0055;-0,0051;2,0678;0,2504;0,5752;-1,8693;1,2406;-0,0051;0,8434;-0,0021;0,6514;-0,4247;-0,1711;-0,0331;-0,0213;-0,0847;-0,3799;0,2206;-0,0066;-0,0028
"star";-0,0321;-0,4093;-0,8509;-0,3798;-0,0125;-0,0115;6,5077;0,9963;0,2999;-2,3145;-0,3929;-0,0115;-0,1513;-0,0048;-0,2468;-0,1904;-0,385;1,9002;-0,048;-0,1907;-0,855;1,3459;-0,0149;-0,0062
"fois";-0,0953;0,2838;-1,6765;-1,7209;-0,0369;-0,0341;-0,3661;-1,0345;-0,1757;11,9334;0,307;-0,0341;-0,4489;-0,0142;0,6335;-1,9425;-0,5765;-0,2209;-0,1423;-0,5656;-1,1341;-1,2283;-0,0441;-0,0185
"parole";-0,0333;0,205;10,1582;-1,4178;-0,0129;-0,0119;-0,4569;-0,3601;-0,3134;-4,3634;0,2156;-0,0119;-0,1569;-0,005;-0,2559;3,7228;-0,3993;-0,0772;-0,0498;-0,1978;-0,8867;-0,4234;-0,0154;-0,0065
"aider";3,1215;-0,2273;-0,4726;0,6503;-0,0069;-0,0064;-0,2447;0,1914;-0,1678;-1,4632;1,0669;-0,0064;3,0725;-0,0027;0,5676;0,4811;-0,2138;-0,0414;-0,0267;-0,1059;-0,4749;-0,4998;-0,0082;-0,0035
"siècle";-0,0143;-0,1819;-0,378;0,4126;-0,0055;-0,0051;-0,1957;-0,3584;-0,1343;-1,8693;-0,1746;-0,0051;-0,0672;-0,0021;-0,1097;-0,4247;-0,1711;-0,0331;-0,0213;3,0856;4,1176;0,2206;-0,0066;-0,0028
"voix";-0,0178;1,037;-0,4726;-0,7593;1,8012;-0,0064;-0,2447;-0,448;0,4941;-2,3368;0,4034;-0,0064;-0,0841;-0,0027;1,4206;2,3467;-0,2138;-0,0414;-0,0267;-0,1059;-0,4749;1,0275;-0,0082;-0,0035
"réputation";-0,0238;-0,3031;-0,6302;13,4013;-0,0092;-0,0085;0,2771;-0,5975;-0,2238;-3,1161;-0,291;-0,0085;-0,1121;-0,0035;1,1925;-0,7079;-0,2852;-0,0551;-0,0355;-0,1412;-0,6332;-0,6665;-0,011;-0,0046
"voir";0,8396;2,4905;-1,0733;0,5416;-0,0263;-0,0243;0,4546;0,484;0,753;-7,4795;-0,8301;-0,0243;3,09;1,6378;1,5112;-0,7787;-0,35;0,5174;4,0585;0,2186;-0,6454;0,9022;-0,0314;-0,0132
"légende";-0,0214;0,3312;-0,5671;-0,4026;-0,0083;-0,0077;-0,2937;-0,5377;-0,2014;-1,2328;0,9311;-0,0077;-0,1009;-0,0032;-0,1645;-0,6371;-0,2566;-0,0496;-0,032;2,5475;1,4733;2,0814;-0,0099;-0,0042
"histoire";-0,0631;0,9671;-1,6712;-0,8208;2,8406;-0,0226;-0,8653;0,8597;0,8187;-8,2643;1,0148;-0,0226;-0,2972;-0,0094;0,5192;0,3969;0,289;-0,1462;-0,0942;1,9802;6,3923;-0,6205;-0,0292;-0,0122
"new";-0,0167;-0,2122;-0,4411;0,7126;-0,0065;-0,006;2,865;0,2089;-0,1566;-2,1809;-0,2037;-0,006;0,7818;-0,0025;-0,1279;2,4941;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,4665;-0,0077;-0,0032
"propre";-0,112;-1,4269;-2,9665;-4,7667;-0,0434;-0,0401;-1,536;-0,9156;-0,2435;28,8281;-0,4006;-0,0401;-0,5276;-0,0167;-0,8604;-3,3326;-1,3423;0,3469;-0,1673;-0,2589;-1,4584;-1,575;-0,0518;-0,0217
"omar";-0,0155;-0,197;-0,4096;-0,6581;-0,006;-0,0055;-0,2121;-0,3883;-0,1455;-2,0251;-0,1891;-0,0055;-0,0728;-0,0023;-0,1188;14,4016;-0,1853;-0,0358;-0,0231;-0,0918;-0,4115;-0,4332;-0,0071;-0,003
"arme";-0,0119;-0,1515;-0,315;1,0536;-0,0046;-0,0043;0,5043;-0,2987;-0,1119;-0,4211;-0,1455;-0,0043;-0,056;-0,0018;-0,0914;-0,3539;-0,1425;-0,0276;-0,0178;1,9702;0,286;0,2711;-0,0055;-0,0023
"dettinger";-0,0512;-0,652;49,8871;-2,1781;-0,0198;-0,0183;-0,7019;-1,2851;-0,4814;-6,7033;-0,626;-0,0183;-0,2411;-0,0076;-0,3932;-1,5228;-0,6134;-0,1186;-0,0764;-0,3038;-1,3621;-1,4337;-0,0237;-0,0099
"quotidien";-0,0297;2,8525;0,2756;0,5327;-0,0115;-0,0106;-0,4079;4,7206;0,3234;-3,8956;0,2462;-0,0106;0,5595;-0,0044;0,3882;-0,3903;-0,3565;-0,0689;-0,0444;-0,1766;-0,7916;-0,8332;-0,0138;-0,0058
"géant";-0,0226;-0,288;-0,5987;-0,1863;-0,0088;-0,0081;-0,31;-0,5676;0,4122;-1,9962;1,6331;-0,0081;-0,1065;-0,0034;-0,1736;-0,6725;-0,2709;-0,0524;-0,0338;-0,1342;5,7027;0,7923;-0,0105;-0,0044
"suggérer";-0,0155;0,4381;-0,4096;-0,6581;-0,006;-0,0055;-0,2121;-0,3883;-0,1455;-2,0251;-0,1891;-0,0055;-0,0728;-0,0023;-0,1188;-0,4601;-0,1853;-0,0358;-0,0231;1,7452;9,1712;-0,4332;-0,0071;-0,003
"famille";-0,044;-0,1963;-1,1663;1,3491;-0,0171;-0,0158;0,4001;6,4318;0,2113;-2,8816;-0,1841;-0,0158;-0,2074;-0,0066;0,2667;-1,3102;-0,5277;-0,1021;-0,0658;-0,2614;-1,1719;1,7657;-0,0204;-0,0085
"vivre";-0,05;-0,6369;-1,324;-0,2987;-0,0194;-0,0179;0,3357;10,3544;-0,4702;-6,5473;-0,2253;-0,0179;-0,2355;-0,0075;0,2314;-0,4542;-0,2182;1,5373;-0,0747;0,3054;0,4667;1,0637;-0,0231;-0,0097
"comportement";-0,0202;-0,2576;13,4487;-0,3689;-0,0078;-0,0072;-0,2773;-0,5078;-0,1902;-2,6485;-0,2474;-0,0072;0,7056;-0,003;0,5218;-0,6017;-0,2424;-0,0469;-0,0302;-0,12;-0,5382;-0,5665;-0,0094;-0,0039
"aide";-0,0202;-0,2576;-0,5356;1,4944;-0,0078;-0,0072;0,3261;0,504;0,4502;-1,7274;-0,2474;-0,0072;0,7056;-0,003;2,3093;-0,6017;-0,2424;0,9901;-0,0302;0,6171;-0,5382;-0,1943;-0,0094;-0,0039
"créer";1,1963;0,7028;-0,7563;1,3811;-0,0111;-0,0102;0,2261;1,1472;-0,2686;-3,7397;0,2576;-0,0102;4,9335;-0,0043;1,0537;-0,3668;-0,3422;0,8497;-0,0426;-0,1695;-0,7599;-0,7999;-0,0132;-0,0055
"acteur";-0,044;-0,561;-1,1663;-0,3896;-0,0171;-0,0158;-0,6039;-0,5449;-0,4142;-5,7671;-0,5386;-0,0158;-0,2074;-0,0066;-0,3383;20,276;-0,5277;-0,1021;-0,0658;-0,2614;-1,1719;1,7657;-0,0204;-0,0085
"surprise";-0,0119;-0,1515;0,2875;-0,1566;-0,0046;-0,0043;-0,1631;0,3034;0,6438;-0,4211;-0,1455;-0,0043;-0,056;-0,0018;0,7219;0,2539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;0,7816;-0,0055;-0,0023
"sauver";-0,149;-1,8987;-3,9475;-1,5409;-0,0578;-0,0533;-2,0439;-2,7448;-0,4195;35,1136;-1,1003;2,179;0,3211;-0,0222;0,3151;-4,4346;-1,0708;-0,3454;-0,2226;-0,8846;-3,9666;-3,1327;-0,0689;-0,0289
"entraîner";-0,1013;-1,2901;-2,682;-2,4868;-0,0393;-0,0362;-0,7588;-2,5427;-0,9525;36,6326;-1,2385;-0,0362;-0,477;-0,0151;-0,7779;-3,0129;-1,2136;0,3794;-0,1512;-0,601;-2,695;-2,8365;-0,0468;-0,0196
"attaque";-0,0286;-0,3638;-0,7563;4,7503;-0,0111;-0,0102;-0,3916;-0,717;-0,2686;-2,6841;0,2576;-0,0102;-0,1345;-0,0043;0,4017;-0,3668;0,2634;-0,0662;-0,0426;-0,1695;-0,7599;2,8744;1,5237;-0,0055
"école";-0,0297;-0,379;-0,7878;1,8078;-0,0115;-0,0106;-0,4079;1,0939;0,3234;-2,8238;0,2462;-0,0106;-0,1401;-0,0044;0,3882;-0,3903;-0,3565;0,8333;-0,0444;-0,1766;-0,7916;3,5215;-0,0138;-0,0058
"chroniqueur";-0,1478;6,616;0,2973;1,5305;-0,0573;-0,0529;-2,0275;6,8606;-1,3906;-19,3692;-0,6568;-0,0529;-0,6964;-0,022;-1,1357;21,1131;-1,7718;-0,3426;-0,2208;-0,8775;-3,9347;-4,1414;-0,0684;-0,0287
"syndicat";-0,0167;-0,2122;16,1939;-0,7087;-0,0065;-0,006;-0,2284;-0,4182;-0,1566;-2,1809;-0,2037;-0,006;-0,0784;-0,0025;-0,1279;-0,4955;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,4665;-0,0077;-0,0032
"avion";-0,0131;1,279;-0,3465;-0,5568;-0,0051;-0,0047;-0,1794;-0,3285;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;1,3094;-0,1568;-0,0303;-0,0195;-0,0777;0,2585;3,1605;-0,006;-0,0025
"terrestre";-0,0178;-0,2273;-0,4726;1,1299;-0,0069;-0,0064;-0,2447;0,1914;0,4941;-2,3368;-0,2182;-0,0064;-0,0841;-0,0027;1,4206;-0,1741;-0,2138;-0,0414;-0,0267;-0,1059;-0,4749;3,3476;-0,0082;-0,0035
"don";-0,0119;-0,1515;0,2875;-0,1566;-0,0046;-0,0043;0,5043;-0,2987;-0,1119;-1,5577;-0,1455;-0,0043;-0,056;-0,0018;0,7219;-0,3539;1,404;-0,0276;-0,0178;1,9702;-0,3166;0,7816;-0,0055;-0,0023
"doo";-0,0131;-0,1667;-0,3465;-0,5568;-0,0051;-0,0047;-0,1794;-0,3285;14,9463;-0,954;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;-0,3665;-0,006;-0,0025
"christopher";-0,0167;-0,2122;0,1953;-0,7087;-0,0065;-0,006;-0,2284;-0,4182;-0,1566;-2,1809;-0,2037;-0,006;-0,0784;-0,0025;-0,1279;-0,4955;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;13,6146;-0,0077;-0,0032
"traverser";-0,019;-0,2425;-0,5041;13,2374;-0,0074;-0,0068;-0,261;-0,1476;-0,179;-2,4926;-0,2328;-0,0068;-0,0897;-0,0028;-0,1462;-0,5663;-0,2281;-0,0441;-0,0284;-0,113;-0,5065;-0,5331;-0,0088;-0,0037
"julien";-0,0643;-0,819;-1,7027;-0,5568;-0,0249;-0,023;-0,3944;-0,9283;-0,6047;-8,4204;-0,7863;-0,023;-0,3028;-0,0096;-0,4939;46,1434;-0,7705;-0,149;-0,096;-0,3816;-1,711;-1,8008;-0,0297;-0,0125
"cabrol";-0,0274;10,1746;-0,7248;-1,1645;-0,0106;-0,0098;-0,3753;-0,6871;-0,2574;-3,5837;0,2698;-0,0098;-0,1289;-0,0041;-0,2102;6,4373;-0,328;-0,0634;-0,0409;-0,1624;-0,7283;-0,7665;-0,0127;-0,0053
"sorte";-0,0155;-0,197;-0,4096;0,7825;1,8629;-0,0055;0,413;0,6729;-0,1455;-1,2048;0,4521;-0,0055;-0,0728;-0,0023;-0,1188;-0,4601;-0,1853;-0,0358;-0,0231;-0,0918;-0,4115;1,9089;-0,0071;-0,003
"confronter";-0,0119;-0,1515;-0,315;-0,1566;-0,0046;-0,0043;-0,1631;0,3034;2,765;-1,5577;0,5457;-0,0043;-0,056;-0,0018;0,7219;0,2539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;0,7816;-0,0055;-0,0023
"scientifique";-0,0452;-0,5762;-1,1978;0,6285;-0,0175;-0,0162;1,2989;0,3304;0,2045;-1,1147;0,4467;-0,0162;-0,213;-0,0067;-0,3474;-0,7192;-0,542;-0,1048;1,9773;1,6359;2,3681;-0,661;-0,0209;-0,0088
"mathieu";-0,0143;12,8792;-0,378;-0,6074;-0,0055;-0,0051;-0,1957;-0,3584;-0,1343;-0,6028;-0,1746;-0,0051;-0,0672;-0,0021;-0,1097;-0,4247;-0,1711;-0,0331;-0,0213;-0,0847;-0,3799;-0,3998;-0,0066;-0,0028
"amour";-0,0167;-0,2122;-0,4411;-0,2723;-0,0065;-0,006;1,873;1,2115;1,3188;-2,1809;0,4267;-0,006;-0,0784;-0,0025;0,5932;-0,4955;0,4336;2,4631;-0,0249;-0,0988;-0,4432;-0,4665;-0,0077;-0,0032
"théoricien";-0,0333;-0,4245;-0,8824;-1,4178;-0,0129;-0,0119;-0,4569;-0,8366;-0,3134;-4,3634;-0,4075;-0,0119;-0,1569;-0,005;-0,2559;-0,9913;-0,3993;-0,0772;-0,0498;5,3264;20,0267;-0,9332;-0,0154;-0,0065
"livre";-0,0405;2,2437;-0,52;1,5494;-0,0157;-0,0145;0,4459;1,1423;0,2338;-5,2991;-0,1605;-0,0145;-0,1906;-0,006;-0,3108;2,3996;-0,4849;-0,0938;-0,0604;-0,2402;0,3652;-1,1334;-0,0187;-0,0078
"vieux";-0,0178;-0,2273;-0,4726;-0,3037;-0,0069;-0,0064;-0,2447;-0,448;0,4941;-1,4632;0,4034;-0,0064;-0,0841;-0,0027;0,5676;-0,5309;-0,2138;-0,0414;-0,0267;1,6253;-0,4749;5,4566;-0,0082;-0,0035
"kid";-0,0155;-0,197;-0,4096;-0,6581;-0,006;-0,0055;-0,2121;0,2284;0,5458;-2,0251;-0,1891;-0,0055;-0,0728;-0,0023;10,4067;-0,4601;-0,1853;-0,0358;-0,0231;-0,0918;-0,4115;1,182;-0,0071;-0,003
"neptuna";-0,0119;-0,1515;-0,315;-0,5062;-0,0046;-0,0043;-0,1631;-0,2987;-0,1119;-1,5577;14,8466;-0,0043;-0,056;-0,0018;-0,0914;-0,3539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;-0,3332;-0,0055;-0,0023
"nicolas";-0,0119;-0,1515;-0,315;-0,1566;-0,0046;-0,0043;1,2995;2,5305;-0,1119;-1,5577;-0,1455;-0,0043;-0,056;-0,0018;-0,0914;0,7414;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;0,2711;-0,0055;-0,0023
"royal";-0,0131;0,4966;-0,3465;-0,1839;-0,0051;-0,0047;0,4705;-0,3285;-0,1231;-1,7135;0,5111;-0,0047;-0,0616;-0,002;-0,1005;0,6761;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;3,1605;-0,006;-0,0025
"musique";-0,0167;1,0895;-0,4411;0,7126;-0,0065;-0,006;1,873;-0,4182;0,5188;-2,1809;0,4267;-0,006;1,871;-0,0025;-0,1279;-0,1552;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,1408;-0,0077;-0,0032
"revel";-0,0143;-0,1819;13,8777;-0,6074;-0,0055;-0,0051;-0,1957;-0,3584;-0,1343;-1,8693;-0,1746;-0,0051;-0,0672;-0,0021;-0,1097;-0,4247;-0,1711;-0,0331;-0,0213;-0,0847;-0,3799;-0,3998;-0,0066;-0,0028
"super";-0,1419;-1,8074;-3,7575;-3,2256;-0,055;-0,0508;-1,9455;-2,584;-1,3344;45,9361;0,2564;-0,0508;-0,6682;-0,0211;-1,0898;-4,2212;-1,7002;-0,3288;-0,2119;-0,842;-3,7757;-2,9513;-0,0656;-0,0275
"magazine";-0,0178;-0,2273;-0,1444;-0,3037;-0,0069;-0,0064;0,9837;3,5967;-0,1678;-2,3368;1,9191;-0,0064;-0,0841;-0,0027;-0,1371;-0,1741;-0,2138;-0,0414;-0,0267;-0,1059;-0,4749;-0,1581;-0,0082;-0,0035
"maître";-0,0178;5,213;-0,4726;-0,7593;-0,0069;-0,0064;-0,2447;1,1359;4,5948;-2,3368;-0,2182;-0,0064;0,7546;-0,0027;-0,1371;-0,5309;-0,2138;-0,0414;-0,0267;-0,1059;-0,4749;-0,4998;-0,0082;-0,0035
"lieu";1,342;-0,2576;-0,5356;0,2423;1,7473;-0,0072;-0,2773;-0,1632;0,4502;-2,6485;-0,2474;-0,0072;2,9063;-0,003;0,5218;-0,6017;-0,2424;-0,0469;-0,0302;0,6171;-0,1791;2,1959;-0,0094;-0,0039
"batman";-0,1251;-1,5943;-3,3145;-5,3258;-0,0485;-0,0448;-1,7161;-3,1423;-1,177;54,9256;-1,5306;-0,0448;-0,5894;-0,0187;-0,9613;-3,7234;-1,4997;-0,29;-0,1869;-0,7427;-3,3305;-3,5054;-0,0579;-0,0243
"mystérieux";-0,0345;-0,4396;-0,9139;-0,2201;-0,0134;-0,0124;-0,4732;-0,3798;0,7757;-3,3881;-0,4221;-0,0124;-0,1625;-0,0051;-0,2651;-0,4871;0,2117;-0,08;-0,0515;1,9532;5,6738;1,757;-0,016;-0,0067
"petit";-0,2976;-3,7921;-7,8841;-2,3081;-0,1154;-0,1065;-2,3279;-0,5087;0,9798;28,1804;2,4144;-0,1065;-0,772;-0,0444;-0,3916;-1,9488;-3,5672;-0,6898;-0,4445;-1,7666;-7,9223;-0,4776;-0,1376;-0,0577
"décider";1,0388;-0,5306;-1,1032;1,4793;-0,0162;-0,0149;-0,5712;0,3833;0,226;-4,2476;0,4932;-0,0149;1,1315;1,8478;2,2345;-0,6399;0,989;-0,0965;-0,0622;-0,2472;-1,1085;2,4712;-0,0193;-0,0081
"corbière";-0,0155;-0,197;15,0357;-0,6581;-0,006;-0,0055;-0,2121;-0,3883;-0,1455;-2,0251;-0,1891;-0,0055;-0,0728;-0,0023;-0,1188;-0,4601;-0,1853;-0,0358;-0,0231;-0,0918;-0,4115;-0,4332;-0,0071;-0,003
"dieu";-0,0226;-0,288;-0,5987;-0,9619;-0,0088;-0,0081;2,3408;-0,5676;-0,2126;-2,9602;-0,2765;-0,0081;-0,1065;-0,0034;-0,1736;-0,6725;-0,2709;-0,0524;-0,0338;2,4781;6,8326;0,3825;-0,0105;-0,0044
"chrono";-0,0333;-0,4245;-0,8824;-1,4178;-0,0129;-0,0119;-0,4569;-0,8366;-0,3134;11,2773;-0,4075;-0,0119;-0,1569;-0,005;-0,2559;-0,9913;-0,3993;-0,0772;-0,0498;-0,1978;-0,8867;-0,1819;-0,0154;-0,0065
"mazaurette";-0,0488;-0,6217;-1,2925;-2,0767;-0,0189;-0,0175;-0,6692;-1,2253;-0,459;-6,3912;-0,5969;-0,0175;-0,2299;-0,0073;-0,3749;45,5416;-0,5848;-0,1131;-0,0729;-0,2896;-1,2987;-1,3669;-0,0226;-0,0095
"laure";-0,0643;-0,819;-1,7027;-2,736;-0,0249;-0,023;-0,3944;-0,9283;-0,6047;-8,4204;-0,7863;-0,023;-0,3028;-0,0096;-0,4939;-1,9128;-0,7705;-0,149;-0,096;-0,3816;-1,711;56,0565;-0,0297;-0,0125
"ville";-0,0357;-0,1396;-0,9455;3,0179;-0,0138;-0,0128;-0,1572;0,2207;2,1731;-2,0496;0,1978;-0,0128;0,4934;-0,0053;0,3296;-0,5119;0,203;-0,0827;-0,0533;0,4133;-0,1895;-0,4692;-0,0165;-0,0069
"etats";-0,0167;0,4129;-0,4411;0,7126;-0,0065;-0,006;-0,2284;0,6243;-0,1566;-2,1809;-0,2037;-0,006;3,1653;-0,0025;-0,1279;0,5221;-0,1996;-0,0386;-0,0249;0,6913;0,5885;-0,4665;-0,0077;-0,0032
"accompagner";-0,0178;0,3899;-0,4726;0,2983;-0,0069;-0,0064;-0,2447;1,1359;1,2639;-2,3368;0,4034;-0,0064;-0,0841;-0,0027;0,5676;-0,5309;-0,2138;-0,0414;-0,0267;-0,1059;-0,4749;2,456;-0,0082;-0,0035
"voiture";-0,0155;-0,197;-0,4096;1,3343;-0,006;-0,0055;-0,2121;-0,3883;-0,1455;-2,0251;0,4521;-0,0055;-0,0728;-0,0023;-0,1188;-0,137;-0,1853;-0,0358;-0,0231;-0,0918;-0,4115;4,8653;-0,0071;-0,003
"boy";-0,0702;-0,895;-1,8606;-2,9896;-0,0272;-0,0251;-0,9634;-1,7639;-0,6608;23,6611;-0,8592;-0,0251;2,1595;-0,0105;-0,5396;-2,0902;-0,8419;-0,1628;-0,1049;-0,417;-1,8696;-1,9678;-0,0325;-0,0136
"père";-0,0393;-0,5003;-1,0401;-0,3001;-0,0152;-0,0141;0,4625;0,7608;0,6893;-5,1432;0,5277;-0,0141;-0,185;-0,0059;-0,3017;-1,1684;1,048;-0,091;-0,0587;-0,2331;-1,0451;10,7;-0,0182;-0,0076
"margot";-0,0143;-0,1819;-0,378;9,5196;-0,0055;-0,0051;-0,1957;-0,3584;-0,1343;-1,0784;-0,1746;-0,0051;-0,0672;-0,0021;-0,1097;-0,4247;-0,1711;-0,0331;-0,0213;-0,0847;-0,3799;-0,3998;-0,0066;-0,0028
"univers";-0,1168;-0,2475;-3,093;-4,97;-0,0453;-0,0418;-0,9234;-2,029;-0,2644;27,3107;-0,4325;-0,0418;-0,5501;-0,0174;-0,4069;-3,4747;-1,3995;-0,2706;-0,1744;-0,6931;-0,3359;-3,2712;-0,054;-0,0226
"france";-0,1275;4,7538;2,1232;-2,1955;-0,0494;-0,0456;18,9178;0,5515;0,289;-16,7067;2,5501;-0,0456;-0,2214;-0,019;-0,4631;2,4116;-1,5284;-0,2956;-0,1905;-0,7569;-3,3941;-1,9102;-0,059;-0,0247
"équipe";1,1317;-0,4245;-0,3898;0,7247;-0,0129;-0,0119;-0,4569;-0,3601;0,7997;-4,3634;0,2156;-0,0119;0,5182;-0,005;0,3514;3,7228;1,219;-0,0772;-0,0498;-0,1978;-0,3926;-0,1819;-0,0154;-0,0065
"militaire";2,6733;0,235;-0,7878;1,3028;-0,0115;-0,0106;-0,4079;-0,3027;-0,2798;-3,8956;0,2462;-0,0106;-0,1401;-0,0044;-0,2285;-0,885;-0,3565;-0,0689;-0,0444;1,2149;-0,3304;5,2614;1,5063;-0,0058
"agent";-0,0155;-0,197;-0,4096;-0,2418;-0,006;-0,0055;1,9658;0,2284;-0,1455;-2,0251;-0,1891;-0,0055;-0,0728;-0,0023;3,9421;-0,4601;2,1235;-0,0358;-0,0231;-0,0918;-0,4115;0,1999;-0,0071;-0,003
"spécialiste";-0,0476;9,3755;-1,2609;-0,7731;-0,0185;-0,017;-0,6529;0,9071;-0,4478;-6,2352;-0,2085;-0,017;-0,2243;-0,0071;0,2447;6,8339;-0,5706;0,6491;-0,0711;0,8671;-1,267;-1,3335;-0,022;-0,0092
"main";-0,0155;0,4381;-0,4096;-0,2418;-0,006;-0,0055;-0,2121;0,2284;3,6081;-2,0251;-0,1891;-0,0055;-0,0728;-0,0023;-0,1188;-0,137;-0,1853;1,1012;-0,0231;-0,0918;-0,4115;1,9089;-0,0071;-0,003
"nouveau";0,5226;-0,2688;-2,3365;0,3343;-0,0601;-0,0555;-0,3235;-0,4434;0,3748;-13,6224;0,3695;-0,0555;1,5813;-0,0231;0,8683;0,3573;29,8553;0,2497;-0,2315;-0,4229;0,5141;-1,1223;1,9301;-0,03
"ancien";-0,1945;-1,6437;8,7025;-8,2781;0,7975;-0,0696;-0,2182;-1,1081;-1,8294;-5,8539;-0,6751;-0,0696;-0,1855;-0,029;-0,842;-1,6013;-2,331;-0,4508;2,3456;3,4844;30,0847;-3,4521;-0,0899;-0,0377
"agir";-0,0369;-0,47;-0,977;-0,4923;-0,0143;-0,0132;0,4983;-0,9263;-0,347;-2,1652;1,0916;-0,0132;-0,1738;-0,0055;2,4273;-0,253;-0,4421;0,7479;-0,0551;1,0517;0,7687;2,191;-0,0171;1,7871
"homme";-0,118;-0,847;-1,5666;3,0182;-0,0457;-0,0422;0,7996;-0,4565;-0,2697;-15,4546;2,2681;-0,0422;-0,5557;1,4014;1,252;-0,9789;-1,4138;-0,2734;-0,1762;2,9506;3,2933;3,0528;0,928;-0,0229
"ministre";-0,0333;1,1565;2,5853;-1,4178;-0,0129;-0,0119;-0,4569;0,249;-0,3134;-4,3634;0,6287;-0,0119;-0,1569;-0,005;-0,2559;6,3254;-0,3993;-0,0772;-0,0498;-0,1978;0,2254;-0,9332;-0,0154;-0,0065
"chanson";-0,0238;-0,3031;-0,6302;-1,0126;-0,0092;-0,0085;4,2126;2,0651;1,8692;-1,4624;-0,291;-0,0085;-0,1121;-0,0035;2,105;-0,2767;-0,2852;-0,0551;-0,0355;-0,1412;-0,6332;-0,6665;-0,011;-0,0046
"spectacle";-0,0143;0,4658;-0,378;-0,6074;-0,0055;-0,0051;1,1542;3,1632;-0,1343;-1,8693;0,4801;-0,0051;-0,0672;-0,0021;-0,1097;0,6187;-0,1711;-0,0331;-0,0213;-0,0847;-0,3799;0,2206;-0,0066;-0,0028
"trace";-0,0321;1,8912;-0,8509;9,8628;-0,0125;-0,0115;-0,4406;-0,8067;-0,3022;-4,2074;-0,3929;-0,0115;-0,1513;-0,0048;-0,2468;-0,9559;-0,385;-0,0745;-0,048;-0,1907;0,9291;0,2199;-0,0149;-0,0062
"extraire";-0,1765;-2,2492;-0,999;-1,0023;-0,0684;-0,0632;12,0468;-2,6046;-1,6606;-23,1317;2,9011;-0,0632;-0,8316;-0,0263;0,4306;20,5608;-2,1158;-0,4091;-0,2637;-1,0479;-4,6987;7,5392;-0,0816;-0,0342
"fille";-0,2424;-2,1711;-6,4213;-6,8402;-0,094;-0,0868;-1,2526;0,5599;-0,9682;46,9992;-1,0226;-0,0868;-1,1419;-0,0361;-1,8623;-5,9493;-0,9856;0,4338;-0,3621;-1,4389;-6,4524;-1,4927;-0,1121;-0,047
"show";-0,0202;-0,2576;-0,5356;10,7417;-0,0078;-0,0072;0,3261;-0,1632;-0,1902;-2,6485;-0,2474;-0,0072;-0,0953;-0,003;0,5218;-0,6017;-0,2424;-0,0469;-0,0302;-0,12;-0,5382;-0,5665;-0,0094;-0,0039
"aventure";-0,2101;-2,6763;-5,564;-8,9409;-0,0814;-0,0752;-2,8808;-2,65;-1,9759;66,7935;-0,5116;-0,0752;-0,9895;-0,0313;-0,3012;-6,2507;-2,5175;-0,4868;-0,3137;-1,2468;-5,591;-2,5461;-0,0971;-0,0407
"étranger";-0,0131;0,4966;-0,3465;-0,5568;-0,0051;-0,0047;-0,1794;0,2752;-0,1231;-1,7135;-0,16;-0,0047;0,8784;-0,002;0,6849;2,1034;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;1,3732;-0,006;-0,0025
"débarquer";-0,0214;-0,2728;-0,5671;0,4986;-0,0083;-0,0077;0,3085;-0,1793;6,7806;-1,8613;-0,2619;-0,0077;-0,1009;-0,0032;0,5013;-0,2342;-0,2566;-0,0496;-0,032;-0,1271;-0,5699;0,8439;-0,0099;-0,0042
"parent";-0,1347;-1,716;-3,5676;-1,9384;-0,0522;-0,0482;-0,4008;2,8972;-0,3477;19,0283;-0,5587;-0,0482;-0,6345;-0,0201;-0,5015;-2,9809;-1,6143;-0,3122;-0,2012;-0,7995;-3,5849;-2,7708;-0,0623;-0,0261
