"";"X.chaine_6ter";"X.chaine_ARTE";"X.chaine_C8";"X.chaine_Canal";"X.chaine_CanalFamily";"X.chaine_D17";"X.chaine_Direct8";"X.chaine_France2";"X.chaine_France3";"X.chaine_France4";"X.chaine_France5";"X.chaine_FranceO";"X.chaine_Gulli";"X.chaine_LaCinquième";"X.chaine_M6";"X.chaine_MonteCarloTMC";"X.chaine_NRJ12";"X.chaine_NT1";"X.chaine_Numéro23";"X.chaine_RMCDécouverteHD24";"X.chaine_RMCStory";"X.chaine_TF1";"X.chaine_TFX";"X.chaine_W9"
"langlois";0;0;8,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bill";0;0;0;7,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"frédéric";0;11,9;0;0,37;0;0;0;2,46;0;0;0;0;0;0;0;4,69;0;0;0;0;0;0,55;0;0
"boucher";0;0;5,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"figure";0;0;0;0,37;0;0;0;0;0;10,97;0;0;0;0;0;0,52;0;0;0;5,06;0,58;0;0;0
"haut";0;0;8,17;0,37;0;0;1,11;0;0;0,14;3,72;0;0;0;0;1,04;0;6,45;0;0;0;0;0;0
"antoine";0;0;0;1,11;0;0;0;1,23;0;0;0;0;0;0;0;10,95;0;0;0;0;0;0,55;0;0
"rapport";0;0;0;0,37;0;0;1,11;1,23;0;0;0;0;0;0;0;1,56;0;0;0;0;2,32;0;0;0
"réponse";0;0;0;0,74;0;0;0;0,61;0;0;6,2;0;0;0;0;1,56;0;0;0;0;1,16;1,11;0;0
"oeuf";0;0;0;0,74;0;0;0;1,84;0;0;0;0;0;0;0;0;0;0;0;0;2,9;0;0;0
"apporter";0;2,38;0;0,37;0;0;0;0;1,61;0;0;0;0;0;1,96;0;0;6,45;0;2,53;2,32;0;0;0
"place";0;1,19;0;1,11;0;0;1,11;0;3,21;0;0;0;0;0;0;0,52;0;6,45;0;0;0,58;1,11;0;0
"gotham";0;0;0;0;0;0;0;0;0;10,97;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"animation";0;0;0;0;0;0;0;0;0;10,97;0;0;0;0;1,96;0;0;0;0;0;0;0;0;0
"république";0;5,95;0;0;0;0;0;0,61;0;0;1,24;0;0;0;0;1,56;0;0;0;0;0;0;0;0
"chanteur";0;0;0;0,37;0;0;4,43;0,61;0;0;0;0;0;0;7,84;2,09;0;0;0;0;0;0,55;0;76,92
"espoir";0;0;0;0,74;0;0;0;0;11,24;0;0;0;0;0;0;0;0;0;0;0;0;1,11;0;0
"didier";0;0;0,58;4,82;0;0;0;1,84;0;0;1,24;0;0;0;0;0;0;0;0;0;0;0,55;0;0
"récupérer";0;0;0;0,37;0;0;0;0,61;1,61;0;3,72;0;0;0;0;0;0;0;0;0;0;2,76;0;0
"départ";0;0;0;0,74;0;0;2,21;0;0;0;1,24;0;0;0;0;0,52;53,1;0;0;0;0;1,66;0;0
"curieux";0;0;0;0,37;0;0;0;3,07;0;3,52;2,48;0;0;0;0;0;0;0;0;0;0;0,55;0;0
"patrick";0;0;0;0,37;0;0;1,11;1,23;0;0;2,48;0;6,37;0;0;0;0;0;0;0;0;3,87;0;0
"réussir";0;0;0;0,37;0;0;1,11;2,46;0;0;1,24;0;3,18;0;0;0;0;0;0;0;0;1,11;0;0
"décontraction";0;0;0;0;0;0;0;0;0;10,97;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bellver";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,04;0;0;0;0;0;0;0;0
"lemercier";0;0;0;0;0;0;0;0,61;0;0;0;0;0;0;0;0;0;0;0;0;0;5,53;0;0
"alain";0;0;0;0;0;0;0;2,46;4,82;0;3,72;0;0;0;0;0;0;0;0;0;0;0,55;0;0
"samedi";0;3,57;0,58;0,37;0;0;1,11;0;0;0;2,48;0;0;0;0;0;0;0;0;0;0;1,66;0;0
"phénomène";0;0;0,58;4,08;0;0;0;0,61;1,61;0;1,24;0;0;0;3,92;0,52;0;0;0;0;7,55;3,32;0;0
"catastrophe";0;0;0;1,48;0;0;0;0;0;0,14;4,96;0;3,18;0;1,96;0;0;0;0;0;0,58;0,55;0;0
"endroit";29,85;0;0;0,37;0;0;0;0,61;0;0;0;0;0;0;1,96;0;0;0;0;0;2,32;2,76;0;0
"péril";0;0;0;0;0;0;0;0;0;14,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"lisa";0;0;0;0,74;0;0;0;4,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0,55;0;0
"programme";0;1,19;0,58;0,74;0;0;4,43;1,84;0;0;1,24;0;0;0;1,96;0,52;1,26;0;0;0;0;0;0;0
"île";0;0;0;1,11;0;0;0;1,84;0;10,7;0;0;0;0;0;0;0;0;0;2,53;1,16;0;0;0
"prochain";0;3,57;0;0,37;0;0;3,32;0;0;0;1,24;0;0;0;0;0;0;0;0;0;0,58;1,66;0;0
"enfant";29,85;0;0;1,48;0;0;5,54;11,06;3,21;0;8,67;0;9,55;0;3,92;0;0;0;0;2,53;0;5,53;32,26;0
"vaisseau";0;0;0;3,34;0;0;0;0;16,05;0,27;2,48;0;9,55;0;3,92;0;0;0;0;7,59;2,32;2,76;0;0
"profiter";0;0;0;1,48;0;0;0;0;8,03;0;0;0;3,18;0;0;0;0;0;0;0;0;0;0;0
"emmanuel";0;2,38;0,58;0;0;0;1,11;0,61;0;0;3,72;0;0;0;0;4,17;0;0;0;0;0;0;0;0
"mission";0;0;0;1,86;0;0;0;1,84;1,61;0;3,72;0;0;0;5,88;0;1,26;0;0;0;1,16;0;0;0
"style";0;2,38;0;0,37;0;0;2,21;0,61;0;0,14;0;0;6,37;0;0;0;0;0;0;0;0;0,55;0;0
"manière";0;0;0,58;5,94;0;0;0;0,61;0;0;0;0;0;0;0;0,52;0;0;0;0;0;1,11;0;0
"bout";0;5,95;0;0;0;0;0;1,84;0;0;0;0;0;0;0;0;0;0;20;0;0;0,55;0;0
"organiser";0;0;0;2,23;0;0;0;1,84;0;0,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"beast";0;0;0;0;0;0;0;0;0;7,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"affrontement";0;0;7,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"marionnette";0;0;0;5,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"blanc";0;0;0;0,37;0;0;6,64;0;0;0;1,24;0;3,18;0;0;2,09;0;0;0;0;1,74;1,11;0;0
"passer";0;2,38;0;6,68;38,46;0;1,11;2,46;3,21;0;3,72;0;0;0;3,92;4,17;1,26;6,45;0;2,53;12,78;4,42;0;0
"scooby";0;0;0;0;0;0;0;0;16,05;0,27;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"professeur";0;0;0;0,37;0;0;0;3,07;0;0;0;0;6,37;0;3,92;0,52;0;25,81;0;0;0;5,53;0;0
"nathalie";0;13,1;0;0;0;0;0;1,23;0;0;1,24;0;0;0;0;6,26;0;0;0;0;0;0;0;0
"respirer";0;0;0;0;0;0;0;0,61;0;3,52;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chaouch";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,22;0;0;0;0;0;0;0;0
"maison";0;0;0;1,86;0;0;1,11;1,23;0;0,14;2,48;0;3,18;0;1,96;0,52;0;0;0;0;1,16;8,84;0;0
"tourner";0;0;0;0,74;0;0;1,11;1,23;0;0;1,24;0;0;0;0;1,56;0;0;0;0;0;0,55;0;0
"vincent";0;1,19;3,5;0,74;0;0;0;0;0;0;1,24;0;0;0;0;2,61;0;12,9;0;0;0;0,55;0;0
"intelligence";0;0;0;0,74;0;0;3,32;0;1,61;0,81;0;0;0;0;0;0;0;0;0;5,06;1,74;0;0;0
"matin";0;0;0;0;0;0;0;4,91;0;0,27;1,24;0;0;0;0;1,56;0;0;0;0;0;0,55;0;0
"raconter";0;0;0;1,86;0;0;0;2,46;3,21;0,14;0;0;0;0;1,96;1,04;0;0;0;2,53;1,74;0,55;0;0
"année";0;0;4,67;1,48;0;0;3,32;6,76;4,82;0;1,24;0;0;0;0;0,52;0;0;0;7,59;11,03;0,55;0;76,92
"publicité";0;0;0;0,37;0;0;3,32;0;0;0;1,24;0;0;0;0;0;0;0;0;0;0;2,76;0;0
"duo";0;0;0;0,37;0;0;0;0;0;3,52;0;0;0;0;1,96;0;0;0;0;0;0;0;0;0
"détruire";14,93;0;0;2,97;0;0;0;0,61;0;0;0;0;6,37;0;0;0,52;1,26;0;0;0;0;0,55;0;0
"bristielle";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,95;0;0;0;0;0;0;0;0
"arriver";0;0;0;1,48;0;0;0;1,84;6,42;0,41;2,48;0;3,18;0;3,92;0,52;1,26;0;0;0;0,58;1,11;0;0
"propos";0;2,38;0,58;0;0;0;2,21;1,84;0;0;0;0;0;0;0;1,04;0;0;0;0;0;1,66;0;0
"prince";0;0;0;0;0;0;0;0;0;11,11;0;0;0;0;0;0;0;0;0;0;0;0,55;0;0
"humour";0;2,38;1,17;0,37;0;0;3,32;1,84;0;21,94;0;0;0;0;1,96;2,09;0;0;0;0;0;0;0;0
"plateau";0;3,57;1,17;1,11;0;0;22,15;6,76;0;0;1,24;0;0;0;3,92;1,04;0;0;0;0;0;1,66;0;0
"monstre";0;0;0;0;0;0;0;0;3,21;0;0;0;0;0;0;0;1,26;0;0;0;0;4,42;0;0
"réveiller";0;0;0;0,74;0;0;0;0;0;0;1,24;0;0;0;0;0;53,1;0;0;0;0;2,21;0;0
"anne";0;1,19;0,58;0,74;0;0;0;2,46;0;0;2,48;0;0;0;0;8,35;0;0;0;0;0;1,11;0;0
"question";0;7,14;1,75;1,11;0;0;5,54;0,61;0;3,52;16,11;0;0;0;0;1,56;0;0;0;0;4,07;0;0;0
"long";0;0;0;0,74;0;0;0;1,23;0;0;0;0;0;0;0;0;0;6,45;0;5,06;2,32;0;0;0
"présentation";0;3,57;0,58;0,74;0;0;1,11;2,46;0;0;2,48;0;0;0;0;1,56;0;0;0;0;0;2,21;0;0
"compagnie";0;0;0;1,11;0;0;0;0,61;0;0;3,72;83,33;0;0;1,96;0;0;0;0;0;0;1,11;0;0
"nasa";0;0;0;0,37;0;0;0;0;0;0;1,24;0;0;0;0;4,69;1,26;0;0;2,53;0,58;0;0;0
"antique";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,59;6,39;0;0;0
"chose";0;0;0,58;4,08;0;0;4,43;1,23;0;0,14;0;0;0;0;0;0;0;0;0;0;0;3,32;0;0
"depétrini";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,3;0;0;0;0;0;0;0;0
"olivier";0;3,57;0,58;1,86;0;0;2,21;3,07;0;0;1,24;0;0;0;0;0,52;0;0;0;0;0;1,11;0;0
"lrem";0;0;9,33;0;0;0;0;0;0;0;0;0;0;0;0;0,52;0;0;0;0;0;0;0;0
"claviere";0;0;0;7,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"journaliste";0;35,71;12,84;2,6;0;0;11,07;4,91;0;0;3,72;0;0;0;0;1,56;0;0;0;0;0,58;1,11;0;0
"patron";0;1,19;6,42;0,37;0;0;0;0;0;0;0;0;0;0;3,92;0,52;0;0;0;0;0;0;0;0
"fédération";0;1,19;6,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"watrin";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,74;0;0;0;0;0;0;0;0
"nuit";0;0;0;1,11;0;0;1,11;1,84;0;0,14;1,24;0;0;0;1,96;1,04;0;0;0;2,53;0,58;1,66;0;0
"permettre";0;2,38;1,17;0,74;0;166,67;0;1,84;1,61;0,14;2,48;0;0;0;0;0;0;0;20;5,06;2,32;1,11;0;0
"tsoukalos";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,45;0;0;0
"polémiste";0;0;6,42;0;0;0;0;0;0;0;0;0;0;0;0;1,56;0;0;0;0;0;0;0;0
"nombreux";0;2,38;1,17;0,74;38,46;0;0;3,07;0;10,84;1,24;0;0;0;0;0,52;0;6,45;10;5,06;4,65;0;0;0
"chalumeau";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,04;0;0;0;0;0;0;0;0
"centre";0;10,71;0;0,37;0;0;0;0,61;1,61;0,14;0;0;0;0;3,92;0;0;0;0;0;1,74;1,11;0;0
"lutte";0;1,19;0,58;1,11;0;0;0;0,61;0;7,45;0;0;0;0;0;0;0;0;0;0;0;0;32,26;0
"défense";0;0;0;1,48;0;0;0;0;0;0;0;0;0;0;0;1,04;0;0;0;0;2,32;0,55;0;0
"xavier";0;3,57;0;0;0;0;0;1,23;0;0;0;0;0;0;0;2,09;0;0;0;0;0;16,58;0;0
"rendre";29,85;0;0,58;0,37;0;0;0;3,07;3,21;0,27;0;0;15,92;0;1,96;1,04;1,26;6,45;0;0;4,07;7,74;0;0
"partie";14,93;1,19;0,58;2,97;0;0;0;4,91;1,61;0;1,24;0;0;0;0;2,09;0;0;0;0;4,07;4,98;32,26;0
"partir";0;4,76;1,17;1,86;0;0;3,32;1,84;3,21;0,27;6,2;0;3,18;0;1,96;3,13;0;0;0;5,06;0,58;2,21;0;0
"chemin";0;0;0;1,11;0;0;0;1,23;3,21;0,54;0;0;0;0;0;0;0;0;0;0;0;0,55;0;0
"joe";0;0;8,17;0,74;0;0;0;0;0;0;0;0;0;0;0;0,52;0;0;0;0;0;0;0;0
"pomart";0;0;8,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"disciple";0;0;0;0;0;0;0;0;0;3,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"préparer";0;0;0;2,6;0;0;0;1,23;3,21;0;2,48;0;0;0;0;0;1,26;6,45;0;0;0,58;0;32,26;0
"mère";0;0;0;0,37;0;0;0;3,69;0;0;1,24;0;0;0;0;1,04;0;0;0;0;0;11,06;0;0
"janvier";0;1,19;0;0;0;0;3,32;0;0;0;3,72;0;0;0;0;1,04;0;0;0;0;0;0,55;0;0
"américain";0;3,57;0;4,82;0;0;2,21;1,84;1,61;0;2,48;0;0;100;0;4,69;0;0;0;7,59;4,07;0;0;0
"soirée";0;0;0;1,11;0;0;2,21;1,23;0;0,14;0;0;0;0;0;0,52;0;0;0;0;0;0,55;0;0
"conquérant";0;0;0;0;0;0;0;0;0;10,97;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"série";0;1,19;0;8,16;0;0;3,32;0,61;0;10,97;0;0;0;0;1,96;1,04;0;6,45;0;0;0,58;0,55;0;0
"val";0;0;8,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"humain";0;0;0;4,45;0;0;0;0,61;1,61;0,14;0;0;12,74;0;7,84;0,52;0;0;0;10,13;8,13;3,87;0;0
"marier";0;2,38;0;0;0;0;2,21;1,23;0;0;2,48;0;6,37;0;0;1,04;0;0;0;0;0;1,66;0;0
"michaël";0;0;0;0,37;0;0;0;0;0;0;0;0;0;0;0;3,65;0;0;0;0;0;1,11;0;0
"atterrir";0;0;0;1,48;0;0;0;0,61;8,03;0;0;0;0;0;0;0;0;0;0;2,53;0;0;0;0
"fantôme";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,52;0;0;0;0;1,16;5,53;0;0
