"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"spatial";0,347452241230116;0,49742884513539;0,0299877477885428;0,110278496832812;0,562739986390769;0,805644829202508;0,0485687032055666;0,178609064621892;0,804846660569396;0,18871089859116;0,000499545555647937;0,00594289528379858;0,00020571642500276;0,000421638893585814;1,53237985032788e-06;2,07233713372543e-05;0,00170403587443946;0,293250387798091;0,000146539911114878
"écrivain";-0,86831089326185;0,785218433106819;0,0189513105012368;-0,00958206044347369;-0,741582123384922;0,67061689247832;0,0161853930331794;-0,00818357201921111;0,914412487845469;0,0855430560518546;3,62939831127134e-05;8,1621195670551e-06;0,00155526166540049;0,00127184427954141;7,40852009276108e-07;1,89395990482046e-07;0,0020627802690583;0,687549904529937;0,000975127537043936
"terre";-0,137909098696274;0,0916249188634676;0,31743851580262;-1,39677805414077;-0,0956418350759501;0,063543127042595;0,22014792687474;-0,968684572335963;0,110975433900643;0,00560377071312597;0,0489919516097451;0,834428843776486;0,000144987278724088;6,39987165311791e-05;0,000768180534688114;0,0148730097995505;0,00762331838565022;0,31345813489903;0,000749036789096157
"richard";-0,86831089326185;0,785218433106819;0,0189513105012368;-0,00958206044347366;-0,741582123384922;0,67061689247832;0,0161853930331794;-0,00818357201921109;0,914412487845469;0,0855430560518546;3,62939831127134e-05;8,16211956705507e-06;0,000879060941313318;0,000718868505827755;4,18742440025627e-07;1,07049907663765e-07;0,00116591928251121;0,687549904529937;0,000551159042677008
"gagner";-0,343322267003956;0,660945656482793;0,0237170447843916;0,0421759074712859;-0,459992480833665;0,885552908859979;0,0317767395736372;0,0565084242231932;0,701518941494714;0,297426118859851;0,00027894661441785;0,00077599303102041;0,00011628448154512;0,000430972266283244;5,54930972767104e-07;1,75487702971221e-06;0,000986547085201794;0,310371847640751;9,50347553262125e-05
"espace";0,399344570141358;0,48514514320978;0,0304588152337327;0,115394496228751;0,624368130601352;0,758515800099631;0,0476218157194073;0,180417241848378;0,850745995018868;0,143634861980525;0,000412377391788524;0,0052067656088211;0,000586414306166533;0,000865470691406417;3,41141851508066e-06;4,89642583098991e-05;0,00367713004484305;0,327829384253648;0,000395188906940373
"vie";-0,715540304038659;0,454586239339786;0,129412480980307;0,0749581191792455;-0,83123002325646;0,528084481287391;0,150336101219988;0,0870774697063863;0,95265162693468;0,0439856101874665;0,00259646651602132;0,000766296361835731;0,00436231417370896;0,00176068355647744;0,000142692472841294;4,78724990972688e-05;0,00852017937219731;0,55509471863791;0,00262532411952212
"mort";-0,290823404378166;0,64851837882039;0,0241936182127072;0,0473517042627619;-0,408042363110751;0,909909477129043;0,0339450711294043;0,0664372296514846;0,636387309987429;0,362009126280466;0,000366968627599213;0,0012365951045083;0,000113782402512251;0,000565797427355821;7,8744102541108e-07;3,01639089227094e-06;0,00134529147982063;0,276037858454865;0,000102507039417509
"damien";-0,86831089326185;0,785218433106819;0,0189513105012368;-0,00958206044347375;-0,741582123384922;0,67061689247832;0,0161853930331794;-0,00818357201921117;0,914412487845469;0,0855430560518547;3,62939831127133e-05;8,16211956705522e-06;0,000811440868904602;0,00066357092845639;3,86531483100578e-07;9,88152993819384e-08;0,0010762331838565;0,687549904529937;0,000508762193240315
"science";-0,861975997085925;-1,54749465445213;0,882514102394977;0,541082351765063;-0,420134150749611;-0,754261550943163;0,430144591250501;0,2637279635546;0,673432893462479;0,248298693908768;0,0588182064541954;0,0194502061745609;0,000799644074854467;0,00257729833782019;0,000838203918485394;0,000315088909121016;0,0010762331838565;0,795331274967453;0,000680773277425673
"information";-0,593316850936286;0,720123169160901;0,0214476475066989;0,0175292560833052;-0,635602351968531;0,771446115685753;0,0229762144424813;0,0187785605233112;0,855656552242903;0,144195538103528;9,31643868059728e-05;5,47452667668241e-05;0,000663006511004841;0,000976692820987365;8,6637069551603e-07;5,78723874037301e-07;0,00188340807174888;0,48566520919693;0,000444240771651143
"débat";-0,866199261203209;0,00764740392050177;0,306805574465817;0,173972743626038;-0,926135195713866;0,00817655964838712;0,328034729975768;0,18601064233554;0,986758634209472;8,79863932746035e-06;0,0103149303175121;0,00291763683369202;0,00242249701918596;1,88823347268072e-07;0,000303916392720968;9,77214851024006e-05;0,00322869955156951;0,660256054395059;0,00140751301032753
"créature";-0,44054238297764;0,68395913363539;0,0228345013986222;0,0325910985981823;-0,540853824336367;0,839696536383572;0,0280339142962456;0,0400120873660531;0,783475995650268;0,216034319038311;0,000175387184558592;0,000314298126866151;0,000469963673756921;0,00113278947130479;1,26261796065824e-06;2,57209435978331e-06;0,00242152466367713;0,376855536542111;0,000343905163803224
"visuel";-0,86831089326185;0,785218433106819;0,0189513105012368;-0,00958206044347372;-0,741582123384922;0,67061689247832;0,0161853930331794;-0,00818357201921114;0,914412487845469;0,0855430560518547;3,62939831127134e-05;8,16211956705517e-06;0,00196098209985279;0,00160362974376961;9,34117750826397e-07;2,38803640173016e-07;0,00260089686098655;0,687549904529937;0,00122950863366409
