"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Coord. facteur 14";"Coord. facteur 15";"Coord. facteur 16";"Coord. facteur 17";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"Corr. facteur 14";"Corr. facteur 15";"Corr. facteur 16";"Corr. facteur 17";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"COR -facteur 14";"COR -facteur 15";"COR -facteur 16";"COR -facteur 17";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"CTR -facteur 14";"CTR -facteur 15";"CTR -facteur 16";"CTR -facteur 17";"mass";"chi.distance";"inertie"
"ceux";0,0375564773143805;-0,316549962755581;0,122596472972447;-0,587620270454617;-0,449766485504334;-0,821091417924977;0,219989030596577;0,0849045267369116;0,36630899224334;0,131306282081564;1,21543068147656;-1,86012556716439;-1,21519721862459;-0,0811620894593363;-1,58316340862417;1,83686299685067;-2,45880032336043;0,00842059683546691;-0,070974164917916;0,0274875479856549;-0,131751264859756;-0,100842850963732;-0,184098197962796;0,0493240864784106;0,0190365774503536;0,0821307151644453;0,0294403879820107;0,272513624334305;-0,417061678424189;-0,272461279261148;-0,0181974797034407;-0,35496355734043;0,411845940954224;-0,551291486914988;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,18481517901943;NA
"autant";-0,00623965921969926;-0,266832466599815;0,081463182467082;-0,570472335404135;-0,534632368602693;-0,280675082003696;0,0905210464769232;1,62289423962459;0,794321244763606;-1,06655412170341;0,781971787056653;0,0396123390491232;0,194099568626062;0,218055860167949;0,221251026813075;1,60201125358466;2,37117883172471;-0,00166083886193639;-0,0710240278437315;0,0216834308564797;-0,151845251629698;-0,142305562428977;-0,0747085806060079;0,0240944042805066;0,431973241979575;0,211428147870657;-0,283889627832725;0,208141035776651;0,0105437989140944;0,0516643770610907;0,0580409336292812;0,0588914058662641;0,426414721306057;0,631147601762639;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,88206670131589;NA
"aube";0,0451558036666236;-0,58180509387506;0,524868215335477;-0,22764898766978;3,97789374311165;0,857329086712534;-0,211899659682363;0,381197394657116;-0,214955143878105;0,069321721665001;0,0329473496100557;-0,0557127904768025;-0,0222486122833069;0,245920282905346;-0,219467646325194;-0,0345457229951805;0,0348790214643315;0,0107686535798924;-0,138747558413808;0,125169380834691;-0,0542892139430803;0,948639072254028;0,204453894939683;-0,0505333499468438;0,0909070895720579;-0,051262014883597;0,0165316868609713;0,0078572091628731;-0,0132862598359037;-0,00530579856536492;0,0586465109651944;-0,0523381462263116;-0,00823838562034031;0,00831786988286155;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,23049588515226;NA
"anti";-0,00424481218017148;-1,06540578030119;0,656027021903603;2,35577964822543;-0,593265765338484;-0,430066978767527;-0,104628172613156;0,987548749111325;0,0733847104884205;-0,38141543879786;-0,420723197852298;-0,56117858668354;-0,59010787679893;1,68085767631364;0,584343843067408;-2,48873684402549;-0,606555252562008;-0,000964785394531577;-0,242151570541947;0,149105605215512;0,535435185556506;-0,134840864843882;-0,0977481033727318;-0,0237804945211084;0,224455775447772;0,0166793002507584;-0,0866903007675979;-0,0956243949554721;-0,127547905814358;-0,134123121723291;0,382035027125317;0,132813038892362;-0,565654463856963;-0,137861376148001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,87077150533947;NA
"41";-0,0213507576320783;-0,613855152889053;0,349548656248278;0,86659358308744;-0,744577715638432;1,24289742932611;-1,40859596881571;-0,397626402151519;-0,62976697872626;0,519486983024998;-2,15755468214081;-0,141533796061321;0,722291952890915;0,333797782022587;0,289449185053431;0,600709666363097;-0,490104851578998;-0,00612491805248059;-0,176097381288685;0,100275452130033;0,248600765025847;-0,213597923341921;0,356551511353567;-0,404085654791395;-0,114067574118384;-0,180662026300242;0,149025868551755;-0,618940360317881;-0,0406019738254932;0,207204779224146;0,0957569795048586;0,0830346430491976;0,172326319431353;-0,140596980433819;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,05381394999605;NA
"2022";0,0462162317258517;-0,546772196487562;0,462039466997014;-0,262468332296093;3,19575013321606;0,360129372963823;0,167291071960409;0,0175350066605392;0,160744660019501;0,450162556811772;-0,169029414741674;0,192905849766215;-0,438935217663323;-0,643889149328135;1,29597803407363;0,00645801444933853;-0,205626251962304;0,0125424314127649;-0,148386238270828;0,12539097430479;-0,0712301919242175;0,867281371963865;0,0977340166310914;0,0454004300583785;0,00475875271845598;0,0436238264777231;0,122167748917709;-0,0458721916947496;0,0523519183512421;-0,119120807919737;-0,174742405239289;0,351710102659149;0,00175261375211093;-0,0558040555361521;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,69381059142249;NA
"1979";0,0504579439627637;-0,40664060693757;0,21072447364316;-0,401745710801347;0,0671756936337136;-1,62866948203102;1,6840539985315;-1,43711454532577;1,66354387560992;1,97352589739886;-0,976936472148595;1,18738041073828;-2,10568163918339;-4,20312687826206;7,35776075566892;0,170472964227414;-1,16764734566885;0,00518814208356657;-0,041811240808717;0,0216669254409631;-0,0413079421277844;0,00690707975321069;-0,167461612906411;0,173156310673846;-0,147765720636824;0,17104743695622;0,202920134218301;-0,100449697828861;0,122087778342692;-0,216508535006951;-0,432170194167515;0,756533168403988;0,0175282203426932;-0,120058802580222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,73684799605486;NA
"quant";0,0464257004075982;-0,237410111812971;0,087466330526838;-0,601735605585646;-0,575376302960747;-0,0825075421362329;-1,16273350024002;0,675339819084229;0,958014227050567;-1,02063455810384;0,705561039596102;0,212279200462529;-1,81202644029505;0,405992912394937;-0,426848185977858;-3,43399422515831;-0,47375649936408;0,0101982181559616;-0,0521512888646404;0,019213511313405;-0,132181764068071;-0,126391481611422;-0,0181242265992779;-0,255414776483412;0,148350218606533;0,210444602842817;-0,224200255239506;0,1549888389615;0,0466308440644585;-0,398043341947621;0,0891834534326194;-0,0937646795171714;-0,754336971699089;-0,104068912065973;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,26733753820369;NA
"presque";0,0327384584639139;-0,295028530913525;0,0943713971371912;-0,65271730985519;-0,723231085142518;1,34148572597751;0,405732217327079;1,09536690192421;3,53303631426517;-1,24308582762169;1,95820159481706;-1,16363513758511;-1,27401681238432;2,50682411356277;0,996681891073649;3,37529704183478;1,1274789010139;0,00488085685260504;-0,0439847229951438;0,0140694859201964;-0,0973112328465989;-0,107823873314798;0,199997193072677;0,060489130098973;0,16330423911885;0,526727442710571;-0,185327112662047;0,291941102950219;-0,173482100309475;-0,189938499881239;0,373733224685731;0,148591652330737;0,503210672377129;0,16809169943805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40847983380806;NA
"ni";0,00698673662008943;-0,292186701622062;0,0935536548661553;-0,564965499494772;-0,607068815633992;0,665110296222371;0,860450500492686;-1,13986963995664;0,780499465608721;0,695306980027289;-1,16115639082311;0,45140783445029;-1,7383864120872;3,0265353072837;-0,401652088766288;2,36445710582236;1,41075703675813;0,00137464030933608;-0,0574877284978432;0,0184066799791697;-0,111156952268191;-0,119440778991425;0,130860439294766;0,169293621111269;-0,22426933197501;0,153563256378667;0,136801636311862;-0,228457499840348;0,0888144836319209;-0,342027496554836;0,595470769437386;-0,0790250415279149;0,465206894734487;0,277566422617262;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,52899492855895;NA
"moindre";0,00309674925129683;-0,240307606196419;0,0821618649036067;-0,625583250874175;-0,742733852956849;1,52805942153558;-0,845929340113471;0,132143125589086;1,27882083887685;-0,516394144887998;-0,882962809595382;-0,236867657181686;0,187179832323187;0,973046879647211;0,473719188739414;1,57979432790256;0,07233966321617;0,000954743079232419;-0,0740880211101565;0,0253309084875689;-0,192870404023095;-0,228988512881765;0,471108261915634;-0,260804190928525;0,0407403778563881;0,394266776680279;-0,159206863707643;-0,272221792361063;-0,0730274678498775;0,0577084661948686;0,299995155798563;0,146049964090296;0,487058388903775;0,02230267522652;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,83364947334661;NA
"hors";0,0398030693407617;-0,275517190800227;0,119917786794129;-0,523116562815866;-0,407838315616227;-0,5551476944566;-1,3372565683642;-0,262384919740236;0,516882694086932;1,756718953821;-0,178375415083191;-0,694176644029554;-0,203093957186626;-2,17913663982208;1,19232458748287;-0,425153474408156;1,13504049434883;0,0105460633456082;-0,0729999418413596;0,0317729410505763;-0,138602889173254;-0,108059222127631;-0,14708973073873;-0,35431419518336;-0,0695204673997108;0,136951188045869;0,465453284740886;-0,047261642328674;-0,183926289661291;-0,0538109691808859;-0,577375399006344;0,315913592503865;-0,112646977908363;0,300735826444787;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,93837193303298;NA
"dès";0,0529738420632186;-0,205331806359212;0,0812852391875878;-0,597379918391762;-0,624775736076897;-0,0718931589419987;-2,84667989135964;0,0436948634578214;0,00107405494691998;1,27673507050335;0,959925299243848;-0,616137822077963;-1,54835881829397;0,34434988684873;-0,319593776842819;-2,67725009397179;-0,664326327771785;0,0112767205582656;-0,0437096746593058;0,0173034632212688;-0,127166279515541;-0,132998119693035;-0,0153041393990714;-0,605982356639095;0,00930147306395854;0,000228637701720505;0,271782903717311;0,20434253840724;-0,131159337785238;-0,329604367698878;0,0733029226694449;-0,068033005975217;-0,569915263806632;-0,141417387638997;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,45397873662812;NA
"divers";0,027059354604497;-0,303148449082972;0,106445944005088;-0,611316192958953;-0,632019596319315;0,57190648111835;0,470915462001375;1,29105091883591;2,6489419483386;-0,782156839704955;1,04861702933327;-1,70461868293596;-0,662117791057698;1,14718218325323;0,380923244041436;2,43684813606436;2,5777230050765;0,0050067722526102;-0,0560913320171426;0,0196956138325265;-0,113111380415907;-0,116942115738102;0,105819430751516;0,0871331376130367;0,23888219108006;0,490131758113431;-0,144721898192399;0,194024828855594;-0,315404326812227;-0,122511162320047;0,212262265961308;0,0704819444704704;0,450888197808098;0,476954170022485;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,6992414656517;NA
"devant";0,0273744650246769;-0,317923577885933;0,120749550755203;-0,608656643484681;-0,653636198151229;0,367555319150114;0,561562750433188;1,60116392504282;2,43956442727048;0,1958322678884;1,32463823886209;-3,09444865119177;-1,17518455134541;2,10994187219131;0,882657378470097;3,61098770815279;3,43183406717041;0,00377167880434954;-0,0438038010618436;0,0166369834372134;-0,083861268495595;-0,0900585926373443;0,0506421077239217;0,0773726288792043;0,220609828646117;0,336125415926362;0,0269819488101976;0,182509866930487;-0,426355962694681;-0,161918001302048;0,290709719096966;0,121613340128377;0,497525185947166;0,472841233592073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,5274004644757;NA
"cependant";-0,0218493725854767;-0,223834257989133;0,0421753342689095;-0,636479944392989;-0,873956885948165;2,45271957708189;1,52534957651167;0,116955191592382;-0,635500811275886;0,322504438931375;0,346827553690712;-1,10422249389804;-0,823409669164745;1,6170752868189;0,835268710706055;1,57117542953745;0,573120585302327;-0,00511979933144061;-0,0524494000879462;0,00988262923104599;-0,149141563723647;-0,204787751359027;0,574727352093491;0,357423706858688;0,0274052314033585;-0,148912130816193;0,0755700423143962;0,0812694950650981;-0,258744161366845;-0,192943401793311;0,378917103452557;0,195722241904953;0,36816173472499;0,134295041104114;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,42767206662391;NA
"celui_ci";-0,0191312663282808;-0,268368235555764;0,0850640375624614;-0,502440588322164;-0,367208240590203;-0,903041381713114;0,270417752180289;-1,71141240729778;-1,7001539591894;-0,746086678554467;-0,761238929556391;1,22196953182825;-0,00492689056522539;1,46690908130813;-0,385940058082966;1,10479754033524;0,516562955735233;-0,00518911863562853;-0,0727915543298125;0,0230725648246642;-0,136280775951803;-0,0996006794169292;-0,244938771024488;0,073347460286473;-0,464199382496017;-0,461145668126829;-0,202366755082913;-0,206476615177724;0,331444074896744;-0,00133635793935502;0,397880888801196;-0,104681452511766;0,299662625922229;0,140111292900596;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,95598455744655;NA
"autrefois";-0,0509805081373271;-0,181155276956135;0,0274215415689703;-0,628238874927718;-0,907142431847156;2,81593445519734;0,999975580638953;-0,726824806681307;-2,88503366872907;-0,353702672876895;-3,02222072229495;-0,0450595089143765;-1,30517378771852;0,304343095716071;0,105918125542417;0,550762697257737;0,0452485452352366;-0,00924498633714922;-0,0328513410625601;0,00497271970035706;-0,113927067959532;-0,16450442913759;0,51065155126506;0,181339121916698;-0,131804990824521;-0,523182247963645;-0,064141698418377;-0,548060235300176;-0,00817125131726678;-0,236684848306332;0,0551906574591529;0,0192075689174847;0,0998772628441321;0,00820553183481025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,0922295542189;NA
"aucun";0,0229798942793383;-0,253644606341218;0,0915249501507644;-0,557074104521626;-0,485290323892058;-0,242823219373213;-0,746603874297867;-1,2166189310493;-1,36736279308662;-0,731333380008888;-0,48859507306329;-1,70459044720667;-1,06433696603075;-1,00361316019917;-0,818885553635553;0,022579456561329;1,4806693010872;0,00630877358832051;-0,069634192997319;0,0251267556397183;-0,152936055954934;-0,133228932249286;-0,0666633490298545;-0,204968514904925;-0,334003859458815;-0,375388248954356;-0,200776237521929;-0,134136199882203;-0,467968871462995;-0,29219720764361;-0,275526428493983;-0,224812328979172;0,00619883962307091;0,406494793500196;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,8815431445078;NA
"70";0,00275678149894018;-0,293608476388713;0,0884585343636228;-0,558476512784236;-0,532550149929103;-0,309540500102702;0,527878583581583;0,432722092051017;1,30783938162748;0,532410956488467;1,5637927928321;0,574525098083202;-0,984851605263862;3,53155107162329;0,570791326027765;3,35446445415448;1,67514084188387;0,000473852804124662;-0,0504672568011094;0,0152048047961272;-0,0959944274590893;-0,0915380424520145;-0,0532057524400116;0,0907350644814072;0,0743789730175904;0,224799592774071;0,0915141170149835;0,268794462034188;0,0987529584304674;-0,169282438590205;0,607025032212921;0,0981111743938613;0,57658627952512;0,287933659426971;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,81802100363673;NA
"7";-0,0406653373731308;-0,229752976413286;0,0956466099800361;-0,532747451883525;-0,464525800512017;-1,86155246598183;-0,529189904500152;2,77440237245069;-1,70216316908727;-1,04554775824066;0,142371280036313;1,14789786021732;-0,293182883276705;2,97953261831966;1,67939848106993;-2,60302556470206;-0,420399557801411;-0,00677089983975685;-0,0382545551486865;0,0159254455519411;-0,0887040381219716;-0,0773449298942232;-0,309954032299349;-0,0881116958825113;0,461946261669515;-0,283415239447347;-0,174086817078945;0,0237052423379324;0,191128414022163;-0,0488158236382747;0,496101058816266;0,279624851062408;-0,433411512542118;-0,0699977790036044;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,11232063827763;NA
"6";0,0653602212420811;-0,176562869236964;0,0479020748222242;-0,610025961224209;-0,660588054906353;0,481651549720738;-3,78026863029946;-0,861319201712221;-0,116281013570488;2,01796000343696;1,77180111988282;-0,25377041269985;-1,51058884378888;-1,22246212315362;-1,07289950739727;-1,07885530784973;-0,319719815589332;0,0120147756144104;-0,0324564882952508;0,0088055497597241;-0,112137396474341;-0,12143192147198;0,0885391019836678;-0,694904002650473;-0,158331118596225;-0,0213752380226971;0,370949427333639;0,325699523107601;-0,0466490857623043;-0,277682444441755;-0,224717845620604;-0,197224651220891;-0,198319470128793;-0,0587721670885854;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,92845146955478;NA
"500";0,0155902905273095;-0,300706375291515;0,127252073018354;-0,609515575213813;-0,628057561764292;0,150191253282234;-0,481358359347983;1,15664388805303;1,7165604948593;1,44743370246509;0,195121998601484;-1,6223168856964;0,666299581634269;1,13570286845559;-0,352165417767381;2,72860597181587;-2,08273120190818;0,00319453047560828;-0,0616162783108971;0,0260746023064406;-0,124892866939694;-0,128692215066662;0,0307749579739679;-0,0986327962222591;0,237002263898741;0,351732047869643;0,296586588033599;0,0399814980934552;-0,33242104907364;0,136528201042001;0,232711341598278;-0,0721604999946956;0,559105355838216;-0,426762303456838;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,42881663385731;NA
"1999";0,0201243401349403;-0,34166823909497;0,137324704811617;-0,56537436602055;-0,343280036893277;-1,16007260488876;1,10776691123425;0,103992408262877;0,55094333700594;-1,16354657708954;0,0247123088907269;-0,93326868161638;0,450538982260761;-1,17299541171809;-2,25016745127214;1,05924779853396;-3,55590544689075;0,00393953023967549;-0,066884794772194;0,0268826119829186;-0,110677388512641;-0,067200319461406;-0,227095202949964;0,216855867872271;0,0203574991428905;0,107852377863274;-0,227775265920725;0,00483766859009654;-0,182696186226069;0,0881972741897383;-0,229624964817647;-0,440491596702303;0,207357791890482;-0,696102179923448;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,46130976115648;NA
"1996";0,00494808943449838;-0,368038309163231;0,204662379234135;-0,400234808911633;0,853260295418474;-1,35437507190978;0,225822197177392;-1,39167925879304;-1,00731586697614;-0,430144914576752;0,534790390146091;1,18872369311615;0,627015032221329;1,40377276021794;-0,437685567949796;0,709254190427536;0,507138227706637;0,00148503562561757;-0,11045677486928;0,061423894699097;-0,120119686136245;0,256083070727653;-0,406479159049049;0,0677744435105708;-0,417675004888069;-0,302318696642769;-0,129096397868455;0,160502915745171;0,356763364256394;0,188181655358623;0,421304543256801;-0,131359521655452;0,212863521233062;0,152203864789937;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,87241709583515;NA
"votre";-0,0527398684416389;-0,238679570196328;0,0480378524913508;-0,467034025608591;-0,313129985515977;-2,02274561945124;0,0269417148636253;0,531855749526693;-1,94938083447211;0,332873786050023;0,787188170123253;4,08430426585551;0,611676493719599;1,92630479400912;-0,137561993678376;1,49092647794883;1,39695441066828;-0,00901259910800186;-0,0407874222103927;0,0082090820342672;-0,0798104084628943;-0,0535100885068161;-0,345662511194055;0,0046040098794832;0,0908876490481624;-0,333125365857915;0,0568840627759899;0,134520839917021;0,69795769445256;0,104528038930991;0,329181952500275;-0,0235076639012217;0,254781118009941;0,238722439921145;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,015165835726;NA
"soudain";0,0325118611969148;-0,314392199084361;0,127529195787182;-0,525259137142996;-0,213840214491406;-1,06979345301323;0,0809226451292461;-3,04870536157888;-0,0567294423415473;-3,86049373836562;1,07691408248243;-1,47388923537499;1,47274898677892;-0,244008497371958;-0,174836451161219;0,0815873891281363;-0,888098456352621;0,00573154607635192;-0,0554244915166105;0,022482239860316;-0,0925984190300868;-0,0376980891654021;-0,188594877143079;0,0142659279445547;-0,537459087539678;-0,0100008858519974;-0,680570011199799;0,189850179497138;-0,259833296310716;0,25963228083125;-0,0430164836530948;-0,0308220796584686;0,0143831162788534;-0,156563698155955;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,99741738199725;NA
"quels";-0,047944271527674;-0,247458425712934;0,0768138163319824;-0,471283979515536;-0,252083316412431;-1,86994159203264;-0,113626090129604;1,38100694218037;-1,95046244057915;-0,104928559656274;0,847984324447595;3,06181731734406;0,0149747704427618;-0,791522746231672;3,39823595010251;1,56774653669836;0,182348717254599;-0,00818075887415892;-0,0422239747863929;0,0131067860579165;-0,0804154589239141;-0,0430131225704006;-0,319069219027552;-0,0193880856991892;0,235642015980907;-0,332808538143528;-0,0179040210271065;0,14469205738934;0,522439665716015;0,00255515377092351;-0,135057985532136;0,579842972256663;0,267505501363683;0,0311142674471756;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,99524490595036;NA
"plupart";0,00687343798658987;-0,301868535707481;0,110132554191151;-0,501236413138675;-0,352373380308436;-0,540529293273003;0,69804571439377;-3,21190577170818;-1,01438341269464;-0,613396975344677;-1,60180014699042;0,296280785555352;-0,36500351250558;1,65111900181633;-0,987411259883722;0,717602279469038;0,402968358074871;0,00153140617323744;-0,0672564937649109;0,0245376002070271;-0,111675778384783;-0,0785090039281216;-0,120430256030379;0,155525010672995;-0,715614563810333;-0,226005242683646;-0,136665220013727;-0,356882049154965;0,0660115396249052;-0,0813230050805648;0,367870320073356;-0,219995830596023;0,159882225292814;0,0897815958155432;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,39530987448026;NA
"partout";-0,00129915123579158;-0,321067700332393;0,201325929682497;-0,46944189471869;0,787580576904475;1,65931354372318;-0,0565766877469682;-0,0766649450861192;-0,544222713177187;1,69646887008797;0,656437948749749;-0,326495538961862;2,39277491784241;0,15731006224345;0,405380260415143;-0,740996200516052;-0,494664379987716;-0,00034516521445311;-0,0853029259304618;0,0534893134681809;-0,124723748705917;0,209248477957764;0,440854997774903;-0,0150315867939194;-0,0203687388216682;-0,144591903027826;0,450726616905499;0,174405826752964;-0,086745022149087;0,635724806243876;0,0417949503290957;0,107703522627983;-0,196871700086728;-0,131424988944217;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,07067472757644;NA
"or";0,0274168336039494;-0,376711052932571;0,264414133507121;-0,427675928468173;1,08073160966918;-0,164991936717845;-1,41609584515605;-1,58977173303151;-0,25836247403086;-0,337265742424003;0,0365937903932169;-1,33690211736381;2,1731844097928;0,418163400462329;0,35163212046086;0,294003337706806;-0,929032038031419;0,00731094516290595;-0,100453388966619;0,0705084058317147;-0,114043631211859;0,288186799695655;-0,0439965832338879;-0,377614688074829;-0,423926924955225;-0,0688946764268298;-0,0899349422988605;0,00975806319330562;-0,356496968592745;0,579499160201658;0,111507030099712;0,0937658661587882;0,0783986331439876;-0,247734745111195;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,05915868025635;NA
