"";"X.chaine_6ter";"X.chaine_ARTE";"X.chaine_C8";"X.chaine_Canal";"X.chaine_CanalFamily";"X.chaine_D17";"X.chaine_Direct8";"X.chaine_France2";"X.chaine_France3";"X.chaine_France4";"X.chaine_France5";"X.chaine_FranceO";"X.chaine_Gulli";"X.chaine_LaCinquième";"X.chaine_M6";"X.chaine_MonteCarloTMC";"X.chaine_NRJ12";"X.chaine_NT1";"X.chaine_Numéro23";"X.chaine_RMCDécouverteHD24";"X.chaine_RMCStory";"X.chaine_TF1";"X.chaine_TFX";"X.chaine_W9"
"roger";-0,1687;-1,5867;-2,1614;-5,3036;-0,0555;-0,0384;-2,1873;-2,9448;-1,4931;28,562;-1,7824;-0,0356;-0,64;-0,0308;-1,1368;-3,0812;0,2782;-0,3768;-0,2141;-0,6977;-3,5378;2,423;-0,0671;-0,0377
"visiteur";-0,0438;-0,4123;-0,5616;-1,3781;-0,0144;-0,01;-0,5684;-1,0314;-0,388;-3,2887;-0,4632;-0,0093;-0,1663;-0,008;-0,2954;-0,8006;-0,3177;-0,0979;-0,0556;-0,1813;14,0101;3,0266;-0,0174;-0,0098
"naulleau";-0,0202;-0,1903;15,7787;-0,636;-0,0067;-0,0046;-0,2623;-0,476;-0,179;-1,5177;-0,2137;-0,0043;-0,0767;-0,0037;-0,1363;-0,3695;-0,1466;-0,0452;-0,0257;-0,0837;-0,4242;-0,4552;-0,0081;-0,0045
"lilia";-0,0185;-0,1744;-0,2376;-0,583;-0,0061;-0,0042;-0,2404;-0,4363;-0,1641;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;12,817;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;-0,4173;-0,0074;-0,0041
"désert";-0,0472;-0,444;-0,6048;0,6712;-0,0155;-0,0107;-0,6121;0,3498;0,6129;-3,5418;0,5072;-0,01;0,4712;-0,0086;0,2846;-0,8622;-0,3421;-0,1054;-0,0599;-0,1952;8,3598;-1,0623;-0,0188;-0,0105
"humoriste";-0,0287;-0,2696;-0,3672;-0,3949;-0,0094;-0,0065;0,2403;1,8927;-0,2537;-2,1501;-0,3028;-0,0061;-0,1087;-0,0052;-0,1931;6,3199;-0,2077;-0,064;-0,0364;-0,1185;-0,601;-0,238;-0,0114;-0,0064
"s";0,2404;-0,707;-1,3806;1,5325;0,6104;-0,0845;0,4025;1,3429;1,7433;-10,7416;0,9665;-0,0784;0,3964;-0,0679;3,1799;-0,9708;-1,829;0,9067;-0,4715;-0,2717;-2,0483;6,418;0,5398;1,8032
"seulement";-0,0169;-0,1586;-0,216;-0,53;-0,0055;-0,0038;0,4029;-0,3966;0,5365;-1,2647;0,4731;-0,0036;-0,064;-0,0031;-0,1136;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;5,5644;-0,0067;-0,0038
"ceux";-0,0169;-0,1586;-0,216;-0,1686;-0,0055;-0,0038;0,4029;0,6674;-0,1492;-0,2859;1,232;-0,0036;0,8635;-0,0031;-0,1136;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;0,2542;-0,3793;-0,0067;-0,0038
"former";-0,054;-0,5075;-0,6913;-1,6962;-0,0177;-0,0123;-0,2759;-0,6607;-0,4775;10,3095;-0,5701;-0,0114;-0,2047;-0,0099;-0,3636;-0,4601;-0,391;-0,1205;-0,0685;-0,2231;-1,1315;-0,6206;2,945;-0,012
"situation";-0,0253;0,375;-0,324;0,6129;1,722;-0,0057;-0,3279;0,4187;1,0481;-1,1138;0,9209;-0,0053;1,7043;-0,0046;-0,1704;-0,4619;-0,1833;-0,0565;-0,0321;-0,1046;-0,5303;-0,1944;-0,0101;-0,0056
"perquisition";-0,0337;-0,3171;26,3086;-1,06;-0,0111;-0,0077;-0,4372;-0,7933;-0,2984;-2,5296;-0,3563;-0,0071;-0,1279;-0,0062;-0,2272;-0,6158;-0,2444;-0,0753;-0,0428;-0,1394;-0,7071;-0,7588;-0,0134;-0,0075
"twiste";-0,0472;-0,444;-0,6048;26,3343;-0,0155;-0,0107;-0,6121;-1,1107;-0,4178;-3,5418;-0,4988;-0,01;-0,1791;-0,0086;-0,3181;-0,8622;-0,3421;-0,1054;-0,0599;-0,1952;-0,99;-1,0623;-0,0188;-0,0105
"esprit";-0,0169;0,5145;-0,216;0,4925;-0,0055;-0,0038;-0,2186;0,2227;-0,1492;-1,2647;-0,1781;-0,0036;-0,064;-0,0031;-0,1136;-0,3079;-0,1222;-0,0377;-0,0214;0,8288;0,2542;2,1676;-0,0067;-0,0038
"succès";-0,0236;-0,222;-0,3024;0,6738;-0,0078;-0,0054;3,4076;-0,5553;0,4181;-1,7706;0,9718;-0,005;-0,0895;-0,0043;-0,159;0,6054;-0,171;-0,0527;-0,03;-0,0976;-0,155;-0,5311;-0,0094;-0,0053
"tomber";2,2467;-0,4599;-0,6264;0,6287;-0,0161;-0,0111;-0,2365;0,6124;1,8039;-3,6683;0,9613;3,5795;-0,1855;-0,0089;0,2743;-0,3973;0,2535;1,5869;-0,0621;-0,2022;-0,4862;-0,2532;-0,0195;-0,0109
"vouloir";-0,0759;-0,7137;-0,2034;-0,3989;-0,025;-0,0173;3,5374;-0,3573;0,3451;-3,5806;-0,3416;-0,016;0,8528;-0,0139;0,959;0,4304;0,4486;1,2387;-0,0963;-0,3138;-1,5913;1,9545;-0,0302;-0,0169
"laisser";-0,0826;-0,7772;-1,0586;6,0842;-0,0272;-0,0188;-0,2474;-0,2421;0,6397;-6,1993;-0,3883;-0,0174;-0,3135;-0,0151;0,8774;-0,8462;-0,2188;-0,1845;-0,1049;0,7365;2,3871;-0,3922;-0,0329;-0,0184
"époque";-0,0438;-0,4123;-0,5616;8,8128;-0,0144;-0,01;-0,5684;0,7274;0,2286;-3,2887;-0,1432;-0,0093;-0,1663;-0,008;-0,2954;-0,8006;-0,3177;-0,0979;-0,0556;-0,1813;0,4785;-0,4583;-0,0174;-0,0098
"intervenir";-0,1502;-1,4121;-1,9235;-2,8237;-0,0494;-0,0341;-1,9465;-3,5322;-1,3287;38,6094;0,3167;-0,0317;-0,5695;-0,0274;-0,4851;-2,742;-1,088;-0,3353;-0,1905;-0,6209;-3,1483;-2,4176;-0,0597;-0,0335
"télé";-0,032;-0,3013;-0,4104;-1,007;-0,0105;-0,0073;11,156;-0,7536;0,3193;-2,4031;-0,3384;-0,0068;-0,1215;-0,0059;0,4071;-0,2055;-0,2321;1,9378;-0,0407;-0,1325;-0,6717;0,3189;-0,0127;-0,0072
"origine";-0,0725;-0,267;-0,929;1,6659;-0,0238;-0,0165;-0,9401;-1,7059;-0,2431;-1,2466;-0,7661;-0,0153;-0,2751;-0,0132;-0,1581;-0,7051;-0,1776;-0,1619;4,2169;3,2284;4,1013;-0,939;-0,0289;-0,0162
"italie";-0,0219;-0,2061;-0,2808;-0,2596;-0,0072;-0,005;-0,2841;-0,5156;-0,194;-1,6442;-0,2316;-0,0046;0,7589;-0,004;-0,1477;6,3466;-0,1588;-0,0489;-0,0278;-0,0906;1,1218;-0,4932;-0,0087;-0,0049
"plusieurs";-0,0422;-0,3964;-0,183;-0,3565;-0,0139;-0,0096;0,9138;0,4265;-0,373;-2,1866;-0,4453;-0,0089;0,5114;-0,0077;-0,284;-0,3169;0,2966;1,7085;2,1738;1,224;0,5083;0,4574;-0,0168;-0,0094
"édition";-0,0675;10,2699;-0,8641;1,0877;-0,0222;-0,0153;-0,8745;-0,2727;-0,5969;-5,0602;-0,7126;-0,0142;-0,2559;-0,0123;-0,4545;7,5912;-0,4888;-0,1506;-0,0856;-0,2789;-1,4144;-1,5178;-0,0268;-0,0151
"répondre";-0,0641;-0,6027;-0,8209;-1,2409;-0,0211;-0,0146;-0,8308;-0,8414;-0,5671;7,5562;3,1505;-0,0135;-0,2431;-0,0117;0,2007;-0,29;-0,4643;-0,1431;-0,0813;-0,265;-1,3437;-1,4418;-0,0255;-0,0143
"présenter";-0,1029;0,4264;-1,318;2,942;-0,0338;-0,0234;0,4543;3,1933;-0,4144;-7,7183;0,3507;-0,0217;-0,3903;-0,0188;0,3285;0,9132;-0,7455;-0,2298;-0,1306;0,2044;-0,5408;0,6078;-0,0409;-0,023
"chaîne";-0,0253;-0,2378;-0,324;-0,795;-0,0083;-0,0057;3,2494;-0,2085;-0,2238;-1,8971;-0,2672;-0,0053;-0,0959;-0,0046;-0,1704;3,525;-0,1833;-0,0565;-0,0321;-0,1046;0,4817;-0,1944;-0,0101;-0,0056
"an";-0,1383;-0,6932;-1,7721;-0,2765;-0,0455;-0,0314;0,9673;2,7535;5,4387;-10,3774;3,3592;-0,0292;-0,5247;-0,0253;1,7101;-1,6791;-0,4783;0,8014;-0,1755;0,4246;-0,4276;0,4213;-0,055;-0,0309
"au";-0,4697;2,5676;-1,7654;2,1417;-0,1545;3,9568;-0,3004;6,4875;-0,3954;-28,7142;1,4809;-0,0991;0,4161;-0,0858;2,5854;-0,4323;-0,4605;-0,2448;0,4012;0,3422;-1,1183;2,464;-0,1869;2,7349
"spatial";-0,0337;0,2855;-0,432;0,7194;-0,0111;-0,0077;-0,4372;-0,7933;2,3901;-2,5296;3,011;-0,0071;1,4676;-0,0062;-0,2272;-0,6158;-0,2444;-0,0753;-0,0428;-0,1394;-0,2763;0,6354;-0,0134;-0,0075
"écrivain";-0,0455;-0,4282;7,6621;1,5324;-0,015;-0,0103;-0,5902;1,0907;-0,4029;-3,4152;-0,1524;-0,0096;-0,1727;-0,0083;-0,3067;0,5519;-0,3299;-0,1017;-0,0578;-0,1883;-0,9546;-1,0244;-0,0181;-0,0102
"terre";0,3867;-2,1586;-2,9403;7,8889;0,7971;-0,0522;-2,9756;-3,4069;1,3805;-10,963;-0,446;-0,0484;3,0357;-0,0419;0,3304;-1,8408;0,2813;-0,1728;-0,2913;3,454;12,2681;-1,6011;0,722;-0,0512
"tv";-0,0236;0,3977;2,4273;0,6738;-0,0078;-0,0054;-0,306;-0,1863;0,4181;-1,7706;-0,2494;-0,005;-0,0895;-0,0043;-0,159;1,9005;-0,171;-0,0527;-0,03;-0,0976;-0,4949;-0,5311;-0,0094;-0,0053
"criminalité";-0,0928;-0,8724;-1,1883;-2,9159;-0,0305;-0,0211;-1,2026;-2,1822;-0,8209;32,8941;-0,98;-0,0196;-0,3519;-0,0169;-0,625;-1,694;-0,6722;-0,2072;-0,1177;-0,3836;-1,9451;-2,0872;-0,0369;-0,0207
"projet";1,3787;0,4805;-0,2376;-0,1978;-0,0061;-0,0042;1,8392;-0,4363;-0,1641;-1,3912;-0,1959;-0,0039;0,8252;-0,0034;-0,125;1,4575;-0,1344;-0,0414;-0,0235;-0,0767;0,228;-0,4173;-0,0074;-0,0041
"retourner";-0,0169;-0,1586;-0,216;1,6855;-0,0055;-0,0038;-0,2186;0,2227;0,5365;-1,2647;-0,1781;-0,0036;-0,064;-0,0031;-0,1136;0,2943;-0,1222;-0,0377;-0,0214;-0,0697;0,2542;0,6959;-0,0067;-0,0038
"sans";-0,0708;1,2019;-0,41;3,2185;1,2821;-0,0161;-0,4173;0,5186;1,88;-5,3133;0,2947;-0,015;0,336;-0,0129;0,5293;-1,2935;-0,5132;1,2921;-0,0899;-0,2929;-0,2354;-0,5139;-0,0282;-0,0158
"animer";-0,0169;-0,1586;-0,216;-0,1686;-0,0055;-0,0038;-0,2186;3,058;-0,1492;-1,2647;0,4731;-0,0036;-0,064;-0,0031;-0,1136;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;1,3479;-0,0067;-0,0038
"christophe";-0,0911;0,2357;45,8782;-1,3556;-0,03;-0,0207;-0,2995;-0,3132;-0,806;-6,8321;-0,4486;-0,0192;-0,3455;-0,0166;-0,6136;-1,6632;-0,6599;-0,2034;-0,1156;-0,3766;-1,9097;-2,0492;-0,0362;-0,0203
"espace";-0,0877;0,5438;-1,1235;-0,565;-0,0288;-0,0199;-0,2782;-2,0632;7,8765;-5,3096;3,6838;3,0707;3,9579;-0,016;0,8221;0,8444;-0,2402;-0,1958;-0,1113;-0,3627;-0,6639;-1,9733;-0,0349;-0,0196
"vie";-0,2042;2,8555;-1,1987;4,4692;-0,0671;-0,0464;0,4162;3,5242;0,6463;-12,3762;-1,3735;-0,0431;-0,3276;-0,0373;-0,406;-0,5672;-1,4796;-0,1431;0,922;1,3494;1,044;-0,7042;-0,0813;-0,0456
"mort";-0,027;0,3542;-0,3456;-0,3599;-0,0089;-0,0061;0,7355;0,3839;0,3738;-2,0236;-0,285;-0,0057;-0,1023;-0,0049;0,466;0,5225;0,4408;-0,0602;4,2022;-0,1116;-0,5657;0,407;-0,0107;-0,006
"teen";-0,1772;-1,6661;-2,2695;-4,4031;-0,0583;-0,0403;-2,2967;-4,1678;-1,5678;60,3548;-1,8716;-0,0374;-0,672;-0,0324;-1,1936;-3,2354;-1,2838;-0,3956;-0,2248;-0,7326;-3,7148;-3,9862;-0,0705;-0,0396
"tester";-0,0169;-0,1586;-0,216;1,6855;-0,0055;-0,0038;-0,2186;1,301;-0,1492;-1,2647;-0,1781;-0,0036;-0,064;-0,0031;0,638;0,2943;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;0,2347;-0,0067;-0,0038
"science";-0,0219;0,4226;0,3223;1,9353;-0,0072;-0,005;0,3186;-0,1647;-0,194;-1,6442;0,3838;-0,0046;-0,0831;-0,004;0,5402;0,2203;-0,1588;-0,0489;-0,0278;0,725;-0,4596;-0,4932;-0,0087;-0,0049
"information";-0,0337;1,4781;0,2005;2,2807;-0,0111;-0,0077;-0,4372;-0,329;-0,2984;-2,5296;-0,3563;-0,0071;-0,1279;-0,0062;-0,2272;0,8142;-0,2444;-0,0753;-0,0428;-0,1394;0,3273;0,6354;-0,0134;-0,0075
"notre";-0,0877;-0,8248;-0,5608;4,9807;-0,0288;-0,0199;-1,1369;2,3336;-0,326;-6,579;0,8077;-0,0185;-0,3327;-0,016;-0,2145;-1,6016;-0,6355;-0,1958;0,6458;-0,3627;5,1735;-1,9733;-0,0349;-0,0196
"débat";-0,0573;3,7618;16,0286;-0,3556;-0,0189;-0,013;-0,7433;-1,3488;-0,5074;-4,3009;-0,2212;-0,0121;-0,2175;-0,0105;-0,3863;0,6968;-0,4155;-0,128;-0,0728;-0,2371;-1,2022;-1,29;-0,0228;-0,0128
"signe";-0,0185;-0,1744;-0,2376;-0,1978;-0,0061;-0,0042;1,0057;0,198;0,5021;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;0,228;2,9112;-0,0074;-0,0041
"visuel";-0,0523;0,5145;27,1507;-1,6432;-0,0172;-0,0119;-0,6777;-0,6314;-0,4626;-3,9213;-0,5522;-0,011;-0,1983;-0,0095;-0,3522;0,447;-0,3788;-0,1167;-0,0663;-0,2162;-1,0961;-1,1762;-0,0208;-0,0117
"boucherie";-0,0169;-0,1586;13,1476;-0,53;-0,0055;-0,0038;-0,2186;-0,3966;-0,1492;-1,2647;-0,1781;-0,0036;-0,064;-0,0031;-0,1136;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;-0,3793;-0,0067;-0,0038
"personne";-0,0624;-0,2108;0,2663;1,6654;-0,0205;-0,0142;0,9735;2,4198;-0,1916;-4,6806;-0,6592;-0,0132;0,3766;-0,0114;0,2075;-0,2751;-0,4521;-0,1393;-0,0792;0,3488;0,4848;-0,4068;-0,0248;-0,0139
"recette";-0,0236;-0,222;-0,3024;-0,742;-0,0078;-0,0054;2,4092;5,2069;-0,2089;-1,7706;0,3597;-0,005;-0,0895;-0,0043;-0,159;0,2011;-0,171;-0,0527;-0,03;-0,0976;-0,4949;-0,5311;-0,0094;-0,0053
"comprendre";1,8069;-0,7772;7,2796;1,307;-0,0272;-0,0188;-1,0713;0,3692;-0,7313;-4,0168;-0,3883;-0,0174;0,2889;-0,0151;-0,1952;-0,2473;-0,5988;0,4607;0,6685;-0,3417;-1,7328;1,3088;-0,0329;-0,0184
"jusqu_à";-0,0202;-0,1903;-0,2592;0,3887;-0,0067;-0,0046;1,7302;-0,476;-0,179;-0,4173;-0,2137;-0,0043;-0,0767;-0,0037;-0,1363;-0,3695;-0,1466;-0,0452;-0,0257;-0,0837;0,6193;1,1389;-0,0081;-0,0045
"jeu";-0,0388;0,2455;-0,4968;-0,6185;-0,0128;-0,0088;0,9966;0,4879;4,0429;-2,9092;-0,4097;-0,0082;0,5416;1,7911;0,928;-0,7082;0,322;0,7428;-0,0492;-0,1604;-0,8132;0,5206;-0,0154;-0,0087
"avec";0,2314;-0,3501;0,3014;-1,2109;-0,2828;-0,1955;1,9325;1,6596;-1,987;6,0502;-1,2874;-0,1815;-0,6079;-0,1571;-0,3482;-2,1804;-5,0376;0,3502;-0,5436;0,7196;-4,2692;0,7796;0,2634;-0,192
"contre";0,4994;-0,8875;0,4687;-0,3763;-0,0544;-0,0376;-0,5441;-2,1575;-0,4524;11,3035;-1,7467;-0,0349;-0,6272;-0,0302;-0,5576;-3,0195;0,5391;-0,3692;-0,2098;-0,6837;-3,467;0,5182;0,8521;-0,0369
"diffusion";-0,0185;-0,1744;-0,2376;-0,583;-0,0061;-0,0042;5,285;-0,4363;-0,1641;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;0,602;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;2,0008;-0,0074;-0,0041
"dernier";-0,086;0,559;-0,5453;2,376;-0,0283;-0,0196;0,6193;-0,2696;-0,7612;-5,191;-0,9087;-0,0182;0,2772;-0,0157;1,3721;0,3325;-0,6233;0,4468;-0,1092;-0,3557;0,9973;0,8829;-0,0342;1,364
"leçon";-0,0236;-0,222;-0,3024;0,3101;-0,0078;-0,0054;-0,306;-0,5553;-0,2089;-1,0122;0,3597;-0,005;-0,0895;-0,0043;-0,159;6,0057;-0,171;2,1994;-0,03;-0,0976;-0,4949;-0,5311;-0,0094;-0,0053
"grandir";-0,1451;-1,3644;-1,8586;-3,475;-0,0477;-0,033;-1,8809;-0,9205;-1,2839;41,5442;-1,5327;-0,0306;-0,5503;-0,0265;-0,9775;-2,6495;-1,0513;-0,324;-0,1841;-0,5999;-3,0421;-3,2644;-0,0577;-0,0324
"plan";-0,0438;0,2125;-0,5616;1,1541;-0,0144;-0,01;-0,5684;-0,4889;-0,388;-2,2978;0,5514;-0,0093;0,4974;-0,008;0,3068;0,2681;-0,3177;-0,0979;-0,0556;-0,1813;0,4785;3,0266;-0,0174;-0,0098
"toujours";1,9965;0,3872;-0,3669;0,8122;-0,0216;-0,015;0,5237;-0,486;0,8417;-4,9337;-0,2742;-0,0139;0,3595;-0,012;-0,1347;-1,2011;-0,1516;-0,1469;0,7574;0,8935;0,4389;1,8543;-0,0262;-0,0147
"ahmed";-0,0169;-0,1586;-0,216;-0,53;-0,0055;-0,0038;-0,2186;-0,3966;-0,1492;-1,2647;-0,1781;-0,0036;-0,064;-0,0031;-0,1136;11,6513;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;-0,3793;-0,0067;-0,0038
"secte";-0,0253;-0,2378;-0,324;-0,795;-0,0083;-0,0057;-0,3279;15,8943;-0,2238;-1,8971;-0,2672;-0,0053;-0,0959;-0,0046;-0,1704;-0,4619;-0,1833;-0,0565;-0,0321;-0,1046;-0,5303;-0,569;-0,0101;-0,0056
"croire";-0,0472;-0,444;-0,2195;-0,4425;-0,0155;-0,0107;-0,2237;0,6483;-0,4178;-1,8118;-0,1618;-0,01;1,2019;-0,0086;0,7893;-0,8622;0,2635;-0,1054;2,0776;1,1371;1,1987;0,3779;-0,0188;-0,0105
"ses";-0,6884;-1,6836;-6,4394;-2,6481;-0,2264;-0,1565;-4,9243;-0,6142;1,6603;52,3788;-2,1519;-0,1453;-0,8154;-0,1257;-0,2849;-8,8737;-3,0808;0,3307;-0,8736;-1,964;-7,2795;-1,2376;0,3299;-0,1537
"notamment";-0,0185;2,2136;-0,2376;-0,583;-0,0061;-0,0042;0,3715;0,198;-0,1641;-1,3912;2,0764;-0,0039;-0,0703;-0,0034;-0,125;0,7671;-0,1344;-0,0414;-0,0235;0,7908;-0,3889;-0,4173;-0,0074;-0,0041
"europe";-0,0253;2,786;2,3095;0,2778;-0,0083;-0,0057;0,2758;-0,2085;-0,2238;-1,8971;0,3377;-0,0053;-0,0959;-0,0046;-0,1704;0,5619;-0,1833;-0,0565;-0,0321;-0,1046;-0,5303;-0,569;-0,0101;-0,0056
"incident";-0,1468;-1,3803;-1,8802;-4,6136;-0,0483;-0,0334;-1,9027;-3,4528;-1,2989;38,9683;-1,5505;-0,031;-0,5567;-0,0268;-0,4692;-2,6804;-1,0635;-0,3278;-0,1863;-0,6069;-1,0765;-1,2193;-0,0584;-0,0328
"recherche";-0,0995;15,2485;-1,2748;2,2175;-0,0327;-0,0226;0,2531;-1,5184;0,4932;-6,1436;-1,0513;-0,021;0,2361;-0,0182;0,7093;-1,0899;-0,7211;-0,2222;-0,1263;0,6165;-1,3079;0,931;-0,0396;-0,0222
"garçon";-0,0388;-0,3647;-0,4968;-0,6185;-0,0128;-0,0088;0,505;-0,9123;2,1631;-2,9092;1,2002;-0,0082;-0,1471;-0,0071;2,5773;-0,7082;-0,281;-0,0866;-0,0492;-0,1604;-0,8132;3,4312;1,457;-0,0087
"environnement";-0,0523;-0,4916;-0,6697;-0,942;-0,0172;-0,0119;-0,6777;-0,3148;0,5502;-3,9213;0,4491;-0,011;-0,1983;-0,0095;-0,3522;-0,9546;31,0942;-0,1167;-0,0663;-0,2162;-1,0961;-1,1762;-0,0208;-0,0117
"robin";-0,2718;-2,5559;-3,4815;-8,5432;-0,0894;-0,0618;-3,5233;-6,3936;-2,4051;93,7806;-2,8711;-0,0574;-1,0309;-0,0496;-1,8311;-4,9632;-1,9693;-0,6069;-0,3449;-1,1238;-5,6987;-4,9182;-0,1081;-0,0607
"vol";-0,0169;0,5145;-0,216;-0,53;-0,0055;-0,0038;-0,2186;-0,3966;-0,1492;-1,2647;-0,1781;-0,0036;-0,064;-0,0031;0,638;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;7,0367;-0,0067;-0,0038
"belhousse";-0,0253;-0,2378;-0,324;14,1025;-0,0083;-0,0057;-0,3279;-0,595;-0,2238;-1,8971;-0,2672;-0,0053;-0,0959;-0,0046;-0,1704;-0,4619;-0,1833;-0,0565;-0,0321;-0,1046;-0,5303;-0,569;-0,0101;-0,0056
"35";-0,0304;0,3172;2,0093;-0,1821;-0,01;-0,0069;1,2555;-0,714;-0,2686;-2,2766;-0,3206;-0,0064;-0,1151;-0,0055;-0,2045;4,9503;-0,2199;-0,0678;-0,0385;-0,1255;-0,6364;-0,6829;-0,0121;-0,0068
"consacrer";-0,0371;-0,3489;-0,4752;1,0006;-0,0122;-0,0084;2,431;6,2021;-0,3283;-2,7827;-0,3919;-0,0078;-0,1407;-0,0068;-0,2499;-0,2597;-0,2688;-0,0828;-0,0471;-0,1534;-0,7778;-0,8346;-0,0148;-0,0083
"témoin";-0,0438;-0,4123;10,3362;-1,3781;-0,0144;-0,01;-0,5684;-0,2211;-0,388;-3,2887;-0,4632;-0,0093;-0,1663;-0,008;-0,2954;-0,3366;0,7912;-0,0979;-0,0556;0,4669;1,3176;-0,2023;-0,0174;-0,0098
"mystère";-0,0287;-0,2696;-0,3672;0,2239;-0,0094;-0,0065;-0,3716;-0,255;0,9548;-1,3209;-0,3028;-0,0061;-0,1087;-0,0052;0,4449;-0,5235;-0,2077;-0,064;5,8879;0,6219;-0,2133;1,3174;-0,0114;-0,0064
"kelly";-0,0202;-0,1903;15,7787;-0,636;-0,0067;-0,0046;-0,2623;-0,476;-0,179;-1,5177;-0,2137;-0,0043;-0,0767;-0,0037;-0,1363;-0,3695;-0,1466;-0,0452;-0,0257;-0,0837;-0,4242;-0,4552;-0,0081;-0,0045
"hôpital";-0,0169;-0,1586;0,4069;-0,53;-0,0055;-0,0038;-0,2186;-0,3966;-0,1492;-0,2859;-0,1781;-0,0036;-0,064;-0,0031;-0,1136;0,2943;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;4,2733;-0,0067;-0,0038
"retrouver";0,6515;-0,4971;-1,4045;0,6806;-0,0361;-0,0249;-0,782;0,955;0,4238;-4,9337;-0,5873;-0,0231;1,1555;-0,02;2,1786;-2,0022;-0,3387;0,9643;-0,1391;0,5572;-1,4848;7,4396;-0,0436;-0,0245
"couple";-0,0337;-0,3171;-0,432;11,556;-0,0111;-0,0077;0,1975;-0,7933;-0,2984;-2,5296;0,252;-0,0071;-0,1279;-0,0062;0,39;-0,2232;-0,2444;-0,0753;-0,0428;-0,1394;-0,7071;-0,7588;-0,0134;-0,0075
"victime";-0,0253;-0,2378;-0,324;0,2778;-0,0083;-0,0057;0,2758;4,9107;-0,2238;-1,8971;-0,2672;-0,0053;-0,0959;-0,0046;0,4887;-0,4619;-0,1833;-0,0565;-0,0321;-0,1046;-0,5303;0,9035;-0,0101;-0,0056
"d";0,6937;-6,2736;-5,9075;-1,7648;0,2561;-0,5617;-1,133;0,3067;0,3971;8,5181;0,7905;-0,5216;-0,8269;-0,1392;-1,0509;-1,432;-0,8593;-0,2862;-1,1372;0,6407;2,2414;0,4742;0,4113;0,8838
"personnalité";-0,0185;-0,1744;0,3754;-0,583;-0,0061;-0,0042;1,0057;3,8592;0,5021;-1,3912;0,44;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;-0,4173;-0,0074;-0,0041
"alexandre";-0,0304;-0,2854;16,8751;-0,954;-0,01;-0,0069;-0,3935;-0,2791;-0,2686;-2,2766;-0,3206;-0,0064;-0,1151;-0,0055;-0,2045;-0,5542;-0,2199;-0,0678;-0,0385;-0,1255;-0,6364;0,3455;-0,0121;-0,0068
"frère";-0,0287;1,6681;-0,3672;-0,901;-0,0094;-0,0065;0,2403;1,2603;0,3542;-2,1501;0,831;-0,0061;-0,1087;-0,0052;-0,1931;2,3356;-0,2077;-0,064;-0,0364;-0,1185;-0,601;-0,238;-0,0114;-0,0064
"t";-0,0472;-0,444;-0,6048;0,3937;-0,0155;-0,0107;-0,6121;1,0361;1,1718;-3,5418;-0,4988;-0,01;-0,1791;-0,0086;-0,3181;0,2365;-0,3421;-0,1054;0,8898;0,4412;2,314;1,098;-0,0188;-0,0105
"directeur";-0,0371;6,2603;-0,4752;-0,5799;-0,0122;-0,0084;-0,1513;-0,3807;-0,3283;-2,7827;3,7472;-0,0078;-0,1407;-0,0068;0,9603;0,726;-0,2688;-0,0828;-0,0471;-0,1534;-0,7778;-0,8346;-0,0148;-0,0083
"millénaire";-0,0759;-0,7137;-0,9722;-1,5502;-0,025;-0,0173;-0,9838;-1,7853;-0,6716;-5,693;-0,8017;-0,016;-0,2879;-0,0139;-0,5113;-1,3859;61,4828;-0,1695;-0,0963;0,7939;-1,5913;-1,7075;-0,0302;-0,0169
"bientôt";-0,0185;-0,1744;-0,2376;0,9075;-0,0061;-0,0042;-0,2404;-0,4363;4,7688;-1,3912;0,44;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;0,6321;-0,0074;-0,0041
"ailleurs";-0,0304;0,8705;-0,3888;4,1972;-0,01;-0,0069;0,2249;-0,2791;-0,2686;-1,4262;-0,3206;-0,0064;-0,1151;-0,0055;-0,2045;-0,5542;-0,2199;-0,0678;-0,0385;-0,1255;-0,2338;0,7288;-0,0121;-0,0068
"meilleur";-0,0253;-0,2378;4,3526;-0,3256;-0,0083;-0,0057;0,2758;0,4187;-0,2238;-1,1138;-0,2672;-0,0053;0,7029;-0,0046;-0,1704;-0,1392;-0,1833;-0,0565;-0,0321;-0,1046;-0,5303;-0,1944;1,64;-0,0056
