"";"X.anneedediff_1995";"X.anneedediff_1996";"X.anneedediff_1997";"X.anneedediff_1998";"X.anneedediff_1999";"X.anneedediff_2000";"X.anneedediff_2001";"X.anneedediff_2002";"X.anneedediff_2004";"X.anneedediff_2005";"X.anneedediff_2006";"X.anneedediff_2007";"X.anneedediff_2008";"X.anneedediff_2009";"X.anneedediff_2010";"X.anneedediff_2011";"X.anneedediff_2012";"X.anneedediff_2013";"X.anneedediff_2014";"X.anneedediff_2015";"X.anneedediff_2016";"X.anneedediff_2017";"X.anneedediff_2018";"X.anneedediff_2019";"X.anneedediff_2020";"X.anneedediff_2021";"X.anneedediff_2022";"X.anneedediff_2023"
"trop";0;0;0;0;0;0;1,49;0;8,33;0;0;0;3,18;0;0,5;0;0,23;0,88;0;0,72;0;0,56;0,39;0,19;0;0;0;0
"chaque";0;0;0;0;0;0;0;0;0;0;0;0;0,64;3,05;0,25;0;0;0;0,47;0,72;0,65;0,56;0,2;0,19;1,11;0,12;0,12;0,28
"20";0;0;0;0;0;0;0;0;0;0;9,98;1,78;0,64;0;0,99;0,47;0,23;0;0;0;0;0;0,2;4,23;19,36;7,1;0;7,03
"21";0;0;0;0;0;0;0;0;0;0;1,66;0;0;0;0,74;0,47;0;0;0;0;0;0;0,2;3,85;0,55;1,81;0;4,5
"didier";0;0;0;0;0;0;0;0;0;0;0;0,36;0;1,52;0,5;0;0;0;0;0;0;0;0,2;0,19;0;0;1,55;0
"concernant";0;0;0;0;2,31;0;0;0;0;0;0;0;0;0;0,25;0;0;0;0;0;0;0;0;0,38;0,55;0,24;0;0,42
"parfois";0;0;0;0;0;0;0;0;8,33;0,88;0;0,71;0;0;0;0;0;0;0;0;0,65;0,56;0,2;0,19;0;0;0,24;0
"devoir";13,25;0;0;0;2,31;5;1,49;0;0;0,88;0;3,21;0;1,52;1,24;1,41;0,92;1,77;1,88;1,44;1,95;1,67;0,59;1,54;1,11;0,36;0,6;0,84
"récupérer";6,62;0;0;4,24;0;0;0;0;0;0;0;0,36;1,91;0;0,25;0;0;0;0;0;1,3;0,56;0,2;0;0;0;0;0
"départ";0;0;0;0;0;5;0;0;0;0;1,66;0;1,91;0;0,5;0,94;9,2;0;0;0;0;0;0;0;0,55;0;0;0,14
"curieux";0;0;0;0;0;0;0;0;8,33;0;1,66;0;0;0;0;0;0,23;0;0;0;0;0,56;0,79;0;0;0;0;3,65
"patrick";0;0;3,14;0;0;0;0;0;0;3,5;3,33;0,36;0;1,52;0;1,88;0,23;0;0;0;0,65;0;0;0;0;0;0;0
"où";6,62;0;0;0;2,31;0;2,99;0;0;0;0;1,78;0,64;1,52;0,99;1,41;1,61;3,53;0,47;1,44;0;0,56;0,79;0;1,66;0,12;0,36;0,7
"réussir";0;0;0;0;0;0;0;0;0;0;0;0,71;0;0;0;0,47;0;0;1,88;0;1,3;0;0;0;0;0;0,12;0
"décontraction";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,76;0;1,11;2,89;4,9;0
"bellver";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,77;0;3,51
"ou";0;0;0;12,71;0;5;0;0;0;0;0;0,36;6,37;1,52;0,74;1,41;1,61;2,65;2,81;2,88;3,25;1,67;3,55;0,19;1,66;0,72;0,24;2,25
"celui";0;0;0;0;2,31;5;0;0;0;0;0;1,43;0,64;0;0,25;0,47;0,46;0;0,47;0,72;0;0;0;0;0;0;0;0
"lemercier";0;0;0;0;0;0;0;0;0;8,76;0;0;0;1,52;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"alain";0;0;0;0;0;0;0;0;0;0,88;0;0;1,91;0;0,74;0,47;0,46;0;0;0;0;0;0,2;0;0;0;0;0
"samedi";0;0;0;0;0;0;0;0;0;2,63;0;0;1,27;0;0,25;0;0,23;0;0;0;0;0;0,2;0,19;0;0,24;0;0
"phénomène";0;0;3,14;0;0;0;0;0;0;0,88;1,66;1,43;0;0;0;0;0,46;0;0,47;0;0,65;0;0,39;0,38;0;0,84;0,24;1,83
"5";0;0;0;0;0;0;0;0;0;0;3,33;0;0;0;0,74;0;0,23;0;0,47;0,72;0;1,67;0,39;0;0,55;0,12;0;0
"catastrophe";6,62;0;0;0;6,94;0;0;0;8,33;0;3,33;0;0,64;0;0;0,47;0,23;0;0;0,72;0;0;0;0;0;0;0;0,14
"endroit";0;0;0;0;2,31;0;0;0;0;0,88;0;1,07;0;0;0;0,47;0;0;0,47;0,72;1,3;0;0;0;0;0;0;0,56
"péril";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,53;0;1,11;3,97;4,9;0
"lisa";0;0;3,14;0;2,31;0;0;0;0;0;0;0;0;0;0,25;0;0;0;3,28;0;0;0;0;0;0;0;0;0
"programme";0;0;0;0;0;0;0;0;0;0,88;0;0;0;0;1,24;0,47;0,46;0;0;0;0;1,67;0,2;0,19;0;0,12;0;0
"île";0;0;9,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,47;0,72;0;0;0,39;15,2;0;0,24;0;0
"sur";0;16,39;9,43;12,71;13,89;15;10,45;0;16,67;12,26;41,6;12,13;7,64;13,72;14,13;29,07;6,9;10,59;6,09;14,42;10,41;13,92;7,9;20,97;12,17;13,72;8,25;16,31
"grâce";0;0;0;0;0;0;0;0;0;0;0;0,71;0,64;1,52;0,74;0;0,46;0,88;0;0;2,6;1,67;2,76;0;1,11;3,01;5,14;0
"prochain";0;0;0;0;0;0;0;0;0;0,88;0;0,36;0;0;0,25;0,94;0,46;0;0;0;0;0;0;0;1,66;0,12;0;0,14
"enfant";0;0;0;0;0;0;0;18,52;0;3,5;0;3,21;0;0;2,48;0,94;0,46;0;5,16;3,6;1,95;2,23;0,2;0;0,55;0,12;0,12;0
"vaisseau";0;0;3,14;0;0;0;11,94;0;8,33;0;1,66;0;0,64;1,52;1,24;0,47;0;3,53;0,47;1,44;0;1,11;0,59;0,38;0;0,36;0,24;0,14
"profiter";0;0;0;0;2,31;0;0;0;0;0;0;0;0;0;0;0;0,69;0;0;2,88;0,65;0;0;0,19;0;0;0;0
"différents";0;0;0;0;0;0;0;0;0;0;0;0,36;0,64;0;0,5;0;0,23;3,53;0,47;0;0;1,11;0,39;0;0,55;0;0;0
"emmanuel";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,25;0,47;0;0;0;0;0;0,56;0,79;0;0;0,84;0;0,28
"mission";0;0;3,14;0;0;0;1,49;0;8,33;1,75;0;0,36;0,64;0;0;0;0,46;0;0;0;0,65;1,11;0,2;0,19;0;0;0,12;0,28
"style";0;0;0;0;0;0;0;0;0;0;0;0,36;1,27;0;0,25;0;0,23;0,88;0;0;0;1,11;0;0,19;0;0,12;0;0
"manière";0;0;0;0;0;0;0;0;0;0;0;0,71;0;0;0;7,03;0;0;0,47;0;0;0;0;0,38;0;0;0;0,14
"bout";0;0;0;0;0;0;0;0;0;0;0;0,71;0;0;0,25;0;0;0;0;0;1,3;0,56;0;0;2,77;0;0;0
"organiser";0;0;0;0;2,31;0;0;0;0;0;0;0,36;0;0;0,25;0;0;0,88;0;0;0,65;0;0;0,19;0,55;0,36;0;0
"beast";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,69;4,9;0
"affrontement";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5;0;0;0;0
"marionnette";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,47;0;0;0;0;0;0;0;0;0;0;0;0;0
"blanc";0;0;0;0;0;0;0;0;0;0;1,66;0;0;1,52;0,25;1,88;0,92;0;0;0;0;0;0;0;0;0,36;0,12;0,42
"passer";0;0;0;0;2,31;0;1,49;0;0;0;0;2,5;1,27;3,05;0,25;0,47;0,46;1,77;1,41;0;0;2,78;0,39;0,96;1,66;0,96;1,55;2,25
"scooby";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,69;0;0,47;4,33;0;0;0;0;0;0,24;0;0
"professeur";0;0;0;0;0;0;0;0;0;0;0;3,93;0;1,52;1,73;0;0,69;0;0;0;0;1,11;0;0;0;0,12;0;0
"dans";0;0;9,43;12,71;16,2;20;26,87;0;33,33;9,63;4,99;14,28;9,55;12,2;8,67;4,69;15,65;11,47;14,53;14,42;14,96;9,47;7,7;2,69;8,3;11,2;8,13;12,65
"nathalie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,25;0;0;0;0;0;0,65;0;0;0;0;1,69;0;1,41
"respirer";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,65;0;0;0;0;0;0;3,65
"chaouch";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,41
"ainsi";0;0;0;0;0;0;1,49;0;0;0;0;0,71;0;3,05;0,25;0,47;0,23;0;0;0;0;0;0,39;0;1,11;0,24;0;0,28
"maison";6,62;0;0;4,24;0;0;0;0;0;0,88;3,33;2,86;0;3,05;0,99;0,47;0,23;0,88;0,94;0,72;0,65;0;0;0,38;0;0,24;0,12;0,14
"tourner";0;0;0;0;0;0;0;0;0;0;0;0,36;0;0;0,25;0;0,23;0;0,94;0;0,65;0;0;0;0;0;0;0,56
"vincent";0;0;0;0;0;0;0;0;0;0,88;0;0;0;0;0;0,47;0,23;0;0,47;0;0;0;1,18;0;0,55;0;0;0,98
"intelligence";0;0;3,14;0;0;0;0;0;0;0;0;0;0;0;0,5;0,47;0;0,88;0,47;0;0;0;0,79;0,38;0;0;0,24;0,42
"matin";0;0;0;0;0;0;0;0;0;0,88;0;0;0;0;0,25;0;0;0;0;0;1,95;1,11;0,99;0;0;0,36;0;0
"raconter";0;0;0;4,24;2,31;0;0;0;0;0;0;0,36;0,64;1,52;0,5;0,47;0;1,77;0;0,72;0;0;0,2;0;0;0,12;0,12;0,84
"année";0;0;3,14;0;2,31;0;0;0;0;0;0;0,71;1,91;0;0,99;0,47;0,46;2,65;3,28;0;0,65;0,56;0;1,54;0;0,84;0,96;0,84
"publicité";0;0;0;0;2,31;0;0;0;0;4,38;0;0;0;0;0,74;0,47;0;0;0;0;0;0;0;0;0;0;0;0
"c";13,25;0;3,14;8,47;0;0;7,46;18,52;0;2,63;0;1,43;9,55;0;3,22;7,97;2,76;2,65;3,28;0,72;2,6;2,23;0,99;0,19;1,66;1,2;0,48;1,83
"duo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,65;0;0;0,19;0;0;0;3,65
"détruire";0;0;0;0;0;0;0;0;0;0;0;0;0;1,52;0,5;0;0,69;0;0;0;0,65;0;0;0,58;0;0;0,48;0,14
"bristielle";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,32;0;1,41
"arriver";0;0;0;0;0;5;1,49;0;0;1,75;0;0,36;0,64;0;0,25;0;0,69;0;0,47;1,44;0;0,56;0,59;0,58;0;0,24;0,12;0,14
"propos";0;0;0;0;0;0;0;0;0;0,88;0;0,71;0;0;0,25;0;0,69;0;0;0,72;0,65;0;0,2;0;0,55;0,12;0;0,14
"prince";0;0;0;0;0;0;0;0;0;0,88;0;0;0;0;0;0;0;0;0;0;0;0;2,76;0,19;1,11;2,89;4,9;0
"humour";0;0;0;0;0;0;0;0;0;0;1,66;0;0,64;0;0,5;0;0,23;0;0;0,72;0;0;5,92;0,58;2,77;5,9;9,8;0,42
"extra";13,25;32,79;9,43;4,24;0;0;0;0;0;2,63;0;0;0;1,52;0;0;0;0,88;0;0;0;0;0;0;0;0;0;0
"plateau";0;0;0;0;0;0;0;0;0;2,63;4,99;0;0;0;1,49;4,22;1,38;1,77;0,94;0,72;0,65;1,11;0,39;0,58;0,55;0,48;0;0,28
"monstre";0;0;0;0;0;0;0;0;0;0;1,66;0,36;3,82;0;0;0;0,23;0;0;0,72;0;0;0,2;0;0;0;0;0
"rien";0;0;0;0;0;0;0;0;0;0;0;1,07;1,27;1,52;0,25;0;0,23;0;0,94;0,72;0,65;0;0;0,19;0,55;0,24;0,12;0
"réveiller";0;0;0;0;0;5;0;0;0;0;0;1,43;0;0;0;0,94;9,66;0;0;0;0;0;0;0;0;0;0;0
"anne";0;0;0;0;0;0;0;0;0;0;0;1,07;0;0;0;0;0,23;1,77;0;0;0;1,67;0,2;0;1,11;0,24;0;1,97
"savoir";6,62;0;0;0;0;0;0;0;0;2,63;0;1,07;0;0;0,74;0,94;1,15;0,88;0,94;2,16;3,9;0;0,2;0,38;0,55;0,36;0,36;0,56
"question";0;0;0;0;0;0;0;0;0;0;1,66;0;0;0;1,49;0;0,23;2,65;1,41;0,72;0;1,11;1,18;0,19;2,77;0,24;0,72;4,22
"long";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,69;0;0,94;1,44;0;0;0;0;0;0;0,36;0,14
"présentation";0;0;0;0;0;0;0;0;0;3,5;3,33;0;0;0;0,74;0;0,46;0;0;0;0;1,11;0;0,19;0,55;0,24;0;0,42
"compagnie";0;0;0;0;0;0;0;0;0;0,88;0;0,71;0;1,52;0;0;0,69;0,88;0,94;0;0;0;0;0;0;0,24;0;0
"nasa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,46;0;0,47;0;0;0;0;0;0;0,72;0;0,7
"antique";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,88;0,47;0;0;0;0,2;0;0;0,24;0,6;0,56
"chose";0;0;0;0;2,31;5;0;0;0;0;0;1,07;0;0;0,74;0,47;0,46;0,88;0;0;0,65;0;0;0,96;0,55;0,24;0,12;0,42
"depétrini";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,97
"olivier";0;0;3,14;0;0;0;0;0;0;1,75;0;0;0;4,57;0,74;0,47;0,46;0;0;0;0;0;0;0,19;1,66;0,12;0;0,42
"lrem";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,39;2,69;0;0;0;0,14
"claviere";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,67
"au_dessus";0;0;0;0;0;0;1,49;0;0;0;0;0;0;0;0,25;0;0;0;0;0,72;0;1,11;0;0,19;0;0,24;0;0,42
"journaliste";0;0;0;0;0;0;0;0;0;0;3,33;0;0;3,05;0,74;2,81;0,92;0;0,94;0;2,6;0;0,2;4,43;15,49;0,48;0,12;0,84
"patron";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,77;0;0;0;0;0;2,12;1,11;0,12;0;0
"fédération";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,12;0,55;0;0;0
"watrin";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,32;0;0
"nuit";0;0;0;0;0;0;0;0;0;0,88;0;0,71;0;0;0,5;0,47;0;0,88;2,81;0;0;0;0;0;0,55;0;0,12;0,28
"g";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,25;4,22;0;0;0;0;0;3,34;0;0;0;0;0;0
"permettre";0;0;0;0;0;0;0;0;0;0;0;0,36;0;0;0;0;1,15;1,77;0,94;0;1,3;1,11;0,79;0;0,55;0,6;0;0,42
"tsoukalos";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,24;0,24;1,97
"polémiste";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,12;0;0,36;0;0
"nombreux";0;0;0;0;2,31;0;0;0;0;0;0;0;0;3,05;0,25;0;0,23;0;0,94;1,44;1,95;0;0,79;15,39;0,55;0,36;0,24;0,56
"encore";0;0;0;4,24;0;0;0;0;0;0;0;0,36;1,27;0;0,5;0,47;0,23;0,88;0;0;1,95;0;0,2;0,38;0,55;0,96;0;0,42
"chalumeau";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,77;0;3,51
"centre";0;0;0;0;0;0;1,49;0;0;1,75;0;0,36;0;0;0,25;0;0;0;0;1,44;0;1,11;0;0;0;0,84;0,36;0,14
"lutte";0;0;0;0;0;0;0;0;0;0;0;0,36;0;0;0;0;0,23;0,88;0;0,72;0;0;0,2;0;0;1,81;4,9;0,14
"défense";0;0;0;0;0;0;0;0;0;0;0;0,36;0;0;0,25;0;0;0;0;0;0;1,11;0;0;0;0,12;0;0,84
"xavier";0;0;0;0;0;0;0;0;0;0;0;10,71;0;1,52;0;0;0;0;0;0,72;0;0;0;0,19;1,11;0,48;0;0
"durant";0;0;0;0;0;5;0;0;0;0;0;0;0;0;0,5;0,94;9,2;0,88;0;0;0;0;0;0,19;0;0;0;0,28
"rendre";6,62;0;0;0;0;0;1,49;0;0;0;0;3,57;0;3,05;0,74;0,94;0,69;0;0,94;0,72;1,95;1,11;0;0,38;0,55;0,48;0,12;0,84
"qu";13,25;65,57;0;0;2,31;5;4,48;18,52;8,33;1,75;1,66;9,99;5,73;0;6,94;9,38;2,76;5,3;9,85;4,33;3,25;4,45;2,17;1,92;3,32;3,37;5,86;1,69
"partie";0;0;3,14;0;0;0;0;0;0;7,01;0;1,78;0;0;0,5;0;0,23;0,88;0;0;1,3;0;0,39;0,19;3,32;1,2;0;0,42
"partir";0;0;0;0;2,31;0;0;0;0;0,88;0;1,07;1,91;0;0,74;0;0,46;0,88;0;0;0;3,34;1,97;0,58;0;0,6;0,12;0,28
"chemin";0;0;0;0;0;0;2,99;0;0;0;0;0,36;0;0;0;0;0;0;0,94;0;0;1,11;0,2;0;0;0,36;0,12;0
"joe";0;0;6,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,69;0;0;0;0,14
"certaines";0;0;0;0;2,31;0;0;0;0;0;0;0,36;0;0;0,5;0;0;0;0;0;1,3;0;0,2;0;0;0,72;0,36;0,56
"pomart";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,89;0;0;0;0
"disciple";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,76;0;0;1,08;0;0
"préparer";0;0;3,14;4,24;0;0;1,49;0;0;0;0;0;0;1,52;0,25;0;0,23;0;0,47;0,72;0;1,67;0;0,38;0,55;0,24;0;0,14
"mère";0;0;0;0;0;0;0;0;0;0;0;7,49;0;0;0,5;0,47;0;0;1,41;0;0;0;0;0;0,55;0;0;0,28
"janvier";0;0;0;0;0;0;0;0;0;0,88;4,99;0;0,64;0;0,25;0,94;0;0;0;0;0;0;0;0;0;0,12;0;0,14
"américain";0;0;3,14;0;4,63;5;0;0;0;0;0;0;0;0;1,24;0,47;1,61;2,65;0,47;0;0;0,56;0,2;0;1,11;0,48;0,12;1,97
"soirée";0;0;0;0;0;0;0;0;0;0,88;0;0;0;0;0,5;0;0,23;0;0,47;0;0;0;0;0,19;0,55;0,24;0;0,14
"conquérant";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,76;0;1,11;2,89;4,9;0
"série";0;0;0;0;0;0;0;0;0;0,88;0;0;0,64;0;3,72;0,47;0,92;0;0,47;0;0;0,56;2,96;0;1,11;3,01;5,26;0,56
"val";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,89;0;0;0;0
"humain";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,49;1,88;0,23;3,53;0,47;0;0,65;2,23;0,39;0,38;0;1,2;0,96;0,84
"marier";0;0;0;0;0;0;0;0;0;0;0;1,07;0;0;0,99;0,47;0,23;0;0,47;0;0;0,56;0;0;0;0,48;0;0
"michaël";0;0;0;0;0;0;0;0;0;1,75;0;0;0;0;0;0;0,23;0;0;0;0;0;0;0;0;0;0;0,98
"atterrir";0;0;0;4,24;2,31;0;0;0;0;0;0;0;0;0;0,25;0;0,23;0,88;0;2,16;0;1,11;0;0;0,55;0;0;0
"fantôme";0;0;0;0;0;0;0;0;0;0;6,66;1,07;0;3,05;0;0,47;0,23;0;0;0;0;0;0;0;0;0,24;0;0
