"";"X.anneedediff_1995";"X.anneedediff_1996";"X.anneedediff_1997";"X.anneedediff_1998";"X.anneedediff_1999";"X.anneedediff_2000";"X.anneedediff_2001";"X.anneedediff_2002";"X.anneedediff_2004";"X.anneedediff_2005";"X.anneedediff_2006";"X.anneedediff_2007";"X.anneedediff_2008";"X.anneedediff_2009";"X.anneedediff_2010";"X.anneedediff_2011";"X.anneedediff_2012";"X.anneedediff_2013";"X.anneedediff_2014";"X.anneedediff_2015";"X.anneedediff_2016";"X.anneedediff_2017";"X.anneedediff_2018";"X.anneedediff_2019";"X.anneedediff_2020";"X.anneedediff_2021";"X.anneedediff_2022";"X.anneedediff_2023"
"nous";-0,1014;-0,0409;0,4102;-0,1586;-0,2908;-0,1344;-0,4519;-0,0362;1,2726;0,2772;2,6083;2,8911;0,6481;-0,4424;-2,7969;-0,8109;0,4483;-0,767;0,3777;-0,1951;6,959;0,8382;0,2789;-1,9596;0,2747;-0,3222;-4,8173;0,3787
"spécialiste";-0,0414;-0,0167;-0,0873;-0,0647;-0,1186;-0,0548;-0,1844;-0,0148;-0,0658;-0,3154;-0,1653;-0,3298;-0,4354;-0,1805;0,9674;-0,5938;-0,6365;-0,3129;-0,5938;-0,3838;0,2042;-0,4987;-0,4301;-1,484;10,3409;-1,0437;-2,4554;4,8552
"mais";1,4106;0,5856;-0,2707;-0,1694;-0,4294;0,5886;0,9407;0,6314;0,4812;-0,2936;-1,2919;0,3931;0,4343;-0,78;-2,7494;-0,7578;-2,399;-0,7192;-1,0084;-2,0971;-0,6352;-0,3215;0,5451;-5,6996;-0,9255;0,772;12,1798;0,7981
"main";-0,0134;-0,0054;-0,0284;-0,021;-0,0386;-0,0178;2,0953;-0,0048;-0,0214;-0,1025;-0,0537;2,707;1,3998;-0,0586;0,241;-0,193;-0,4004;-0,1017;0,4452;-0,1247;-0,1384;-0,162;-0,4693;-0,4822;-0,1631;0,2821;-0,7978;-0,2493
"nouveau";-0,1346;-0,0543;1,5538;-0,2105;-0,3859;0,4727;-0,5996;-0,0481;-0,214;-0,2328;-0,1863;-1,705;0,3959;-0,2141;-0,5627;-0,2548;20,6211;0,3871;-0,2548;-0,6562;-0,4114;-0,5454;-0,7511;-2,3022;-0,3085;-0,4467;-2,9666;0,3072
"ancien";-0,1688;-0,0681;-0,3559;-0,264;-0,4839;-0,2236;-0,752;-0,0603;-0,2684;-1,2866;-0,2656;-1,6332;-1,0645;-0,3038;-0,5445;-0,7006;-2,4604;0,7752;-1,5974;-1,5656;0,4432;-2,034;1,4444;6,9475;-2,0478;-0,4632;-0,3758;5,4627
"agir";-0,0321;-0,0129;-0,0676;-0,0501;-0,0919;-0,0425;-0,1429;-0,0115;-0,051;-0,2444;-0,1281;0,8088;4,0068;-0,1399;0,2257;-0,1425;-0,4391;0,9771;0,5533;0,3046;-0,33;0,2297;0,6352;-1,15;-0,389;-0,2094;-0,6872;-0,5096
"homme";-0,1025;-0,0414;-0,2161;-0,1602;0,3084;0,5711;-0,1431;-0,0366;1,2648;0,579;0,2145;2,3642;-0,5321;-0,1383;-0,6223;-0,4565;1,7557;1,4876;0,3699;-0,4433;-0,2447;0,2728;-0,7228;-1,0735;-0,6513;-1,0643;-1,3796;1,5836
"ministre";-0,029;-0,0117;-0,0611;-0,0453;-0,083;-0,0384;-0,129;-0,0103;-0,0461;-0,2208;0,6311;-0,549;-0,3047;1,4717;-0,7986;-0,4156;-0,8624;-0,219;-0,4156;-0,2687;-0,2981;-0,349;-0,2138;1,6282;0,7232;1,1908;-1,7186;2,0102
"chanson";-0,0207;-0,0084;-0,0436;-0,0324;-0,0593;-0,0274;-0,0922;-0,0074;-0,0329;-0,1577;1,8186;-0,3921;2,8801;-0,0902;2,9316;-0,2969;-0,616;0,5193;-0,2969;1,1555;-0,2129;1,7452;-0,2853;-0,7419;-0,251;-1,2182;-1,2275;-0,4853
"11";-0,0259;-0,0104;-0,0545;-0,0404;-0,0741;-0,0343;-0,1152;-0,0092;-0,0411;1,1316;-0,1033;-0,4902;-0,2721;-0,1128;0,6776;0,6892;-0,317;-0,1955;-0,3711;-0,2399;-0,2661;-0,3116;-0,4019;-0,178;0,2887;0,3796;-1,5344;2,9777
"10";-0,0207;-0,0084;-0,0436;-0,0324;-0,0593;-0,0274;-0,0922;-0,0074;-0,0329;-0,1577;-0,0826;0,2258;-0,2177;-0,0902;0,884;1,5503;-0,616;0,5193;-0,2969;-0,1919;-0,2129;-0,2493;0,3174;-0,2973;1,7376;0,9565;-1,2275;-0,4853
"13";-0,0207;-0,0084;-0,0436;-0,0324;-0,0593;-0,0274;-0,0922;-0,0074;-0,0329;-0,1577;3,0689;-0,3921;0,4043;-0,0902;0,884;-0,2969;-0,2233;-0,1564;0,3052;-0,1919;0,4117;-0,2493;-0,7221;0,3048;0,959;1,4203;-1,2275;-1,0324
"12";-0,0352;-0,0142;-0,0742;-0,055;-0,1008;-0,0466;-0,1567;-0,0126;-0,0559;-0,2681;-0,1405;1,7966;-0,3701;-0,1534;1,2082;0,9785;-1,0473;-0,266;-0,5047;-0,3262;-0,362;3,4606;-0,3156;-0,3322;0,2037;-0,4769;-2,087;1,1003
"15";-0,0269;-0,0109;-0,0567;-0,0421;-0,0771;-0,0356;-0,1198;-0,0096;-0,0428;-0,205;0,6593;-0,5098;-0,283;-0,1173;0,3022;0,23;-0,8008;-0,2034;2,8086;-0,2495;-0,2768;-0,3241;-0,1831;-0,4435;0,2772;1,8233;-1,5958;0,7977
"14";-0,0155;-0,0063;-0,0327;-0,0243;-0,0445;-0,0206;-0,0691;-0,0055;-0,0247;-0,1183;-0,062;0,3081;-0,1632;-0,0677;1,899;0,3968;-0,462;-0,1173;-0,2226;-0,1439;-0,1597;-0,187;-0,1797;-0,5564;2,0906;0,9116;-0,9206;-0,3129
"17";-0,0217;-0,0088;-0,0458;-0,034;-0,0623;-0,0288;-0,0968;-0,0078;-0,0345;0,499;-0,0868;-0,4117;-0,2285;-0,0947;-0,2141;0,8072;-0,6468;-0,1642;0,2906;-0,2015;-0,2235;4,7182;0,2943;-0,3207;0,3421;0,2751;-1,2889;0,3733
"16";-0,0197;-0,0079;-0,0414;-0,0307;-0,0563;-0,026;-0,0876;-0,007;-0,0313;-0,1498;-0,0785;-0,3725;-0,2068;-0,0857;0,4654;0,3209;-0,5852;-0,1486;-0,282;-0,1823;-0,2022;1,0017;-0,686;1,1909;0,9968;0,6363;-1,1661;0,8058
"19";-0,2289;-0,0924;-0,4828;-0,3581;-0,6564;-0,3033;-1,02;-0,0818;-0,3641;-1,7452;-0,4204;-4,3398;-2,409;-0,9986;24,6109;13,5295;-6,8179;-1,7313;-3,2857;-2,1237;-2,3562;-2,759;-7,9924;-8,2115;-0,2529;1,8854;-13,5869;17,9448
"18";-0,0569;-0,023;-0,12;-0,089;-0,1632;-0,0754;-0,2535;-0,0203;-0,0905;-0,4337;-0,2273;-0,5294;-0,5987;-0,2482;26,4011;8,5732;-0,9916;-0,4303;-0,8166;-0,5278;-0,5856;-0,6857;-1,9863;-2,0408;-0,6904;-0,8619;-3,3766;-1,9397
"spectacle";-0,0124;-0,005;-0,0262;-0,0194;-0,0356;-0,0164;-0,0553;-0,0044;-0,0197;-0,0946;-0,0496;0,3786;-0,1306;-0,0541;0,2634;0,4731;0,2418;0,7114;1,2251;-0,1151;-0,1277;-0,1496;0,6063;-0,4451;0,5331;-0,2827;-0,7364;-0,2189
"trace";-0,0279;-0,0113;-0,0589;-0,0437;-0,0801;-0,037;0,6036;-0,01;-0,0444;-0,2129;-0,1116;-0,1777;-0,2939;-0,1218;0,2848;15,0518;-0,8316;-0,2112;-0,4008;-0,2591;-0,2874;-0,3366;-0,9749;-1,0016;2,1663;-0,2827;-0,9497;-1,3938
"extraire";-0,1532;-0,0619;-0,3231;-0,2396;-0,4394;-0,203;-0,6827;-0,0548;-0,2437;24,4332;11,9284;-2,9046;-1,6123;-0,262;0,6341;4,3789;-0,9461;-1,1587;-1,4097;-1,4214;-1,577;-1,8466;-2,7027;-2,8156;-1,8591;0,8063;-9,0933;4,459
"fille";-0,2103;0,7507;-0,4434;-0,3288;-0,6029;-0,2786;-0,9368;-0,0751;-0,3344;-1,6028;-0,8399;0,266;-0,5887;-0,187;-1,6232;-3,0177;-2,8295;-0,5291;0,2795;-1,9505;-1,3821;-0,7662;-0,4669;32,8966;-0,3193;-0,4666;2,4742;-7,944
"show";-0,0176;-0,0071;-0,0371;-0,0275;-0,0504;-0,0233;-0,0783;-0,0063;-0,028;-0,134;0,8259;-0,3333;-0,185;0,7908;15,8831;-0,2523;-0,5236;-0,133;-0,2523;-0,1631;-0,181;-0,2119;-0,6138;-0,6306;-0,2133;-1,0354;-1,0433;-0,8775
"aventure";-0,1823;-0,0736;-0,3843;0,3176;-0,5226;-0,2415;-0,812;-0,0651;0,8433;-0,7627;-0,728;-3,4549;0,3555;-0,795;-5,0261;-2,6157;-5,4276;-0,7543;-2,6157;-1,6907;-1,8758;-2,1965;0,6201;38,2444;-0,5869;0,5473;3,7591;-9,0969
"étranger";-0,0114;1,978;-0,024;-0,0178;-0,0326;-0,0151;-0,0507;-0,0041;-0,0181;-0,0867;-0,0454;1,0851;-0,1197;-0,0496;-0,3137;-0,1633;-0,3388;-0,086;0,504;-0,1055;-0,1171;0,5675;0,2224;-0,408;-0,138;1,3454;-0,6751;-0,1897
"débarquer";1,3772;-0,0075;-0,0393;-0,0291;-0,0534;-0,0247;-0,0829;-0,0067;-0,0296;0,5548;-0,0744;-0,3529;-0,1959;-0,0812;0,9892;-0,2672;-0,1883;0,5577;-0,2672;0,484;-0,1916;5,1524;-0,2415;-0,6677;1,0371;-1,0964;-1,1047;-0,4143
"43";-0,0197;-0,0079;-0,0414;-0,0307;-0,0563;-0,026;-0,0876;-0,007;-0,0313;-0,1498;-0,0785;-0,3725;-0,2068;-0,0857;0,9346;3,4764;-0,5852;-0,1486;-0,282;-0,1823;-0,2022;-0,2368;-0,2632;-0,7048;0,3742;0,6363;-1,1661;1,2707
"parent";-0,117;-0,0472;-0,2466;0,4638;-0,3354;-0,155;-0,5211;-0,0418;-0,186;-0,8916;-0,4672;-2,2171;-0,3299;-0,5102;-3,2254;-1,6786;-1,3464;-0,8845;1,8498;1,9125;0,2862;-0,7765;1,4535;-3,1498;-0,4291;2,5743;9,3599;-3,7714
"jt";-0,0207;-0,0084;-0,0436;-0,0324;-0,0593;-0,0274;-0,0922;-0,0074;-0,0329;-0,1577;7,6144;-0,3921;-0,2177;-0,0902;2,1447;0,8414;-0,616;-0,1564;-0,2969;-0,1919;-0,2129;-0,2493;-0,7221;3,1366;-0,251;-1,2182;-1,2275;-1,0324
"je";-0,0197;-0,0079;-0,0414;-0,0307;-0,0563;-0,026;-0,0876;-0,007;-0,0313;-0,1498;-0,0785;0,2397;2,9685;-0,0857;-0,1821;-0,282;-0,5852;-0,1486;11,4513;-0,1823;1,1173;-0,2368;-0,686;-0,7048;-0,2384;-1,1573;-1,1661;-0,9808
"lopez";-0,0165;-0,0067;-0,0349;-0,0259;-0,0474;-0,0219;-0,0737;-0,0059;-0,0263;-0,1261;-0,0661;-0,3137;-0,1741;-0,0722;-0,4563;-0,2375;-0,4928;-0,1251;-0,2375;-0,1535;-0,1703;-0,1994;0,4333;13,214;-0,2008;-0,9745;-0,982;-0,8259
"rugby";-0,0134;-0,0054;-0,0284;-0,021;-0,0386;-0,0178;-0,0599;-0,0048;-0,0214;-0,1025;-0,0537;-0,2549;-0,1415;-0,0586;-0,3708;-0,193;-0,4004;-0,1017;-0,193;-0,1247;-0,1384;-0,162;-0,4693;10,1362;-0,1631;0,2821;-0,7978;-0,671
"tour";-0,0155;-0,0063;-0,0327;-0,0243;-0,0445;-0,0206;0,8323;-0,0055;-0,0247;0,6228;-0,062;-0,2941;4,6477;-0,0677;-0,4278;-0,2226;-0,462;0,6258;-0,2226;-0,1439;-0,1597;-0,187;-0,5415;-0,1876;1,1766;0,2201;-0,4051;-0,3129
"tous";-0,1574;0,8662;0,2722;-0,2461;-0,4512;0,4187;1,1073;-0,0562;-0,2503;-0,6209;-0,6286;-0,7106;0,7539;-0,6864;-0,6136;-0,9526;-0,3955;-0,6139;-0,9526;-0,4533;-1,6197;0,8508;1,7319;-3,6182;-0,7228;2,3794;5,7548;-2,8969
"capable";-0,0124;-0,005;-0,0262;-0,0194;-0,0356;-0,0164;-0,0553;-0,0044;-0,0197;-0,0946;-0,0496;-0,2353;2,5507;-0,0541;0,2634;-0,1781;-0,3696;-0,0938;-0,1781;0,6329;-0,1277;0,5356;-0,4332;-0,4451;-0,1506;0,3202;0,3166;0,4024
"côté";-0,1221;-0,0493;-0,2576;-0,191;-0,3502;-0,1618;-0,5442;-0,0436;-0,1943;-0,931;-0,4879;-2,3153;-0,358;-0,1836;-1,272;-1,7529;-2,651;-0,9236;-1,0445;0,3208;0,2623;-0,2435;1,3124;-0,618;0,3624;4,0338;9,8494;-4,8941
"ex_membre";-0,0114;-0,0046;-0,024;-0,0178;-0,0326;-0,0151;-0,0507;-0,0041;-0,0181;-0,0867;-0,0454;-0,2156;-0,1197;-0,0496;-0,3137;-0,1633;-0,3388;-0,086;-0,1633;-0,1055;-0,1171;-0,1371;-0,3971;11,9607;-0,138;-0,67;-0,6751;-0,5678
"lorsque";-0,1004;-0,0405;-0,2117;-0,157;-0,2878;-0,133;1,0779;-0,0359;-0,1597;-0,7652;-0,401;-0,4258;-1,0563;-0,4379;-2,7683;-0,7995;-2,0788;-0,7591;-0,7995;-0,191;-1,0332;-0,6268;1,6632;-3,6005;0,2804;3,2407;12,5434;-3,8877
"dessin";-0,0103;-0,0042;-0,0218;-0,0162;-0,0297;1,5078;-0,0461;-0,0037;-0,0164;0,7799;-0,0413;4,4573;-0,1088;-0,0451;-0,2852;-0,1484;-0,308;-0,0782;-0,1484;-0,0959;-0,1064;-0,1246;-0,361;-0,3709;-0,1255;-0,609;-0,2127;0,5076
"mars";-0,0124;-0,005;1,233;-0,0194;-0,0356;-0,0164;-0,0553;-0,0044;-0,0197;-0,0946;-0,0496;-0,2353;-0,1306;0,9311;-0,3422;-0,1781;2,1582;-0,0938;0,4731;-0,1151;-0,1277;-0,1496;-0,4332;0,5897;0,5331;-0,2827;-0,7364;-0,2189
"quatre";-0,0269;-0,0109;-0,0567;-0,0421;-0,0771;-0,0356;-0,1198;-0,0096;-0,0428;-0,205;0,6593;-0,5098;0,3199;-0,1173;11,3676;-0,3859;-0,3367;0,4272;0,6636;-0,2495;-0,2768;-0,3241;-0,9388;-0,9645;-0,3263;0,3486;-0,9014;-1,3422
"par";-0,4181;0,4921;2,3484;-0,6539;0,5304;0,8693;-0,4159;1,3342;0,346;1,8088;1,4026;3,2517;-0,3377;0,6201;-0,6944;0,4204;-1,121;-0,2442;0,5481;0,7558;0,5627;1,1645;-0,4091;-4,8805;-0,5424;-0,4239;1,0717;-2,8241
"pas";0,7647;-0,1314;-0,2734;-0,5091;-0,4334;-0,4313;-0,239;0,629;-0,5177;-0,4787;-0,6965;-1,5075;0,2873;-1,4199;-1,4564;-1,338;-1,0723;-2,4616;0,955;0,275;-0,9166;-0,6714;4,3137;-2,827;-0,6829;2,5829;10,7669;-5,1805
"tout";-0,1252;0,959;-0,2641;0,4401;1,3004;-0,166;-0,1976;-0,0448;-0,1992;1,6476;0,4978;0,3518;1,0937;0,4486;0,8316;-0,2105;1,1489;0,4356;5,4953;0,306;0,249;-0,4799;0,5886;-1,5808;-0,2621;-2,5549;-1,4622;-2,7911
"autour";-0,03;-0,0121;-0,0633;-0,0469;-0,086;-0,0397;-0,1336;-0,0107;-0,0477;-0,2287;-0,1198;-0,1995;-0,3156;-0,1308;1,4657;-0,4305;0,2222;-0,2268;-0,4305;-0,2783;-0,3087;3,8602;-0,5012;2,7456;-0,3639;-1,0367;-0,3399;-0,4505
"entourer";-0,0103;-0,0042;-0,0218;-0,0162;-0,0297;-0,0137;-0,0461;-0,0037;-0,0164;-0,0788;-0,0413;-0,196;-0,1088;-0,0451;0,3175;-0,1484;-0,308;1,8854;-0,1484;-0,0959;-0,1064;1,5093;2,2415;0,2408;-0,1255;-0,609;-0,6137;-0,5161
"starfire";-0,1418;-0,0573;-0,2991;-0,2218;-0,4067;-0,1879;-0,6319;-0,0507;-0,2256;-1,0811;-0,5665;-2,6885;-1,4924;-0,6186;-3,9112;-2,0355;-4,2236;-1,0725;-2,0355;-1,3156;-1,4597;-1,7092;0,6909;-3,9649;-0,6049;5,3896;36,7065;-7,0788
"new_yorkais";-0,0445;-0,018;-0,0938;-0,0696;-0,1275;0,8965;-0,1982;-0,0159;-0,0707;-0,3391;-0,1777;-0,8432;-0,4681;-0,194;-1,2266;0,3705;42,6554;-0,3364;-0,6384;-0,4126;-0,4578;-0,5361;-1,5528;-1,5954;-0,5397;-2,6196;-2,6396;-2,2201
"4";-0,0134;-0,0054;-0,0284;-0,021;-0,0386;-0,0178;-0,0599;-0,0048;-0,0214;-0,1025;-0,0537;0,3527;-0,1415;-0,0586;0,7025;-0,193;1,2626;-0,1017;-0,193;0,6027;-0,1384;-0,162;1,7934;-0,4822;-0,1631;-0,7918;-0,7978;0,3598
"mot";-0,0145;-0,0058;-0,0305;-0,0226;-0,0415;-0,0192;-0,0645;-0,0052;-0,023;-0,1104;0,9042;0,9038;0,5289;0,8686;0,221;0,4199;0,201;-0,1095;-0,2078;1,4381;-0,149;-0,1745;-0,1603;-0,1674;-0,1757;0,249;-0,8592;-0,7226
"mon";-0,0186;-0,0075;-0,0393;-0,0291;-0,0534;-0,0247;-0,0829;-0,0067;-0,0296;-0,1419;1,9073;-0,3529;1,1422;-0,0812;0,9892;0,3377;-0,5544;-0,1408;4,7279;0,484;0,4477;-0,2244;-0,6499;-0,6677;1,0371;-1,0964;-1,1047;-0,9291
"luthor";-0,0114;-0,0046;-0,024;-0,0178;-0,0326;-0,0151;-0,0507;-0,0041;-0,0181;-0,0867;-0,0454;-0,2156;-0,1197;-0,0496;-0,3137;-0,1633;-0,3388;-0,086;-0,1633;-0,1055;-0,1171;1,4303;4,0789;1,2601;-0,138;-0,67;-0,6751;-0,5678
"christine";-0,0124;-0,005;-0,0262;-0,0194;-0,0356;-0,0164;-0,0553;-0,0044;-0,0197;-0,0946;-0,0496;-0,2353;-0,1306;-0,0541;-0,3422;-0,1781;-0,3696;-0,0938;-0,1781;-0,1151;-0,1277;-0,1496;0,1998;10,9153;-0,1506;-0,7309;-0,7364;-0,6194
"journée";-0,0124;-0,005;-0,0262;-0,0194;-0,0356;-0,0164;-0,0553;-0,0044;-0,0197;-0,0946;-0,0496;-0,2353;-0,1306;-0,0541;0,2634;-0,1781;3,1027;-0,0938;1,2251;0,6329;-0,1277;0,5356;-0,4332;-0,4451;-0,1506;-0,2827;-0,7364;-0,2189
"titan";-0,1128;-0,0455;-0,2379;-0,1764;-0,3235;-0,1495;-0,5026;-0,0403;-0,1794;-0,86;-0,4506;-2,1385;-1,1871;-0,4921;-3,1111;-1,6191;-3,3596;-0,8531;-1,6191;-1,0465;-1,1611;-1,3596;8,9276;-2,2852;-0,2051;5,667;9,9198;-5,6307
"soudain";-0,0114;-0,0046;-0,024;-0,0178;-0,0326;-0,0151;2,241;-0,0041;-0,0181;-0,0867;-0,0454;1,9645;2,6676;-0,0496;-0,3137;-0,1633;0,2663;-0,086;0,504;-0,1055;0,6265;-0,1371;-0,3971;-0,408;-0,138;-0,67;-0,6751;-0,5678
"gorg";-0,0145;-0,0058;-0,0305;-0,0226;-0,0415;-0,0192;-0,0645;-0,0052;-0,023;-0,1104;-0,0578;-0,2745;-0,1524;-0,0632;16,7652;-0,2078;-0,4312;-0,1095;-0,2078;-0,1343;-0,149;-0,1745;-0,5054;-0,5193;-0,1757;-0,8527;-0,8592;-0,7226
"venir";-0,0921;-0,0372;0,443;0,5493;0,9094;-0,122;0,6166;-0,0329;-0,1465;1,1133;-0,3679;-0,616;0,4218;-0,4017;0,9501;0,2377;-0,5799;2,2773;0,7447;0,5114;2,2275;0,6115;-0,5571;-1,6995;0,3306;-1,0445;-0,4404;-0,9316
"fils";-0,0331;-0,0134;-0,0698;-0,0518;-0,0949;-0,0439;-0,1475;-0,0118;-0,0526;-0,2523;-0,1322;3,3858;-0,3483;-0,1444;0,8447;-0,475;1,1905;-0,2503;6,127;-0,307;0,2647;0,2212;-0,2802;-0,295;-0,4016;-1,1844;-1,9642;-1,652
"citation";-0,0455;-0,0184;-0,096;-0,0712;-0,1305;-0,0603;-0,2028;-0,0163;-0,0724;-0,347;-0,1818;-0,8628;-0,4789;-0,1985;2,2232;-0,6532;-1,3554;-0,3442;-0,6532;-0,4222;-0,4685;-0,5485;3,275;5,9487;0,4464;-0,3219;-2,701;-0,5877
"pourquoi";-0,0155;-0,0063;-0,0327;-0,0243;-0,0445;-0,0206;-0,0691;-0,0055;-0,0247;-0,1183;-0,062;0,854;-0,1632;-0,0677;-0,4278;-0,2226;-0,462;-0,1173;-0,2226;0,5497;2,2856;-0,187;-0,1797;-0,1876;-0,1882;-0,9136;1,4197;0,2895
"eliot";-0,0228;-0,0092;-0,048;-0,0356;-0,0652;-0,0302;-0,1014;-0,0081;-0,0362;-0,1735;-0,0909;-0,4313;35,4062;-0,0993;-0,6275;-0,3266;-0,6776;-0,1721;-0,3266;-0,2111;-0,2342;-0,2742;-0,7943;-0,8161;-0,2761;-1,34;-1,3503;-1,1356
"film";-0,0497;-0,02;-0,1047;-0,0777;1,3724;-0,0658;-0,2212;-0,0177;-0,079;10,3808;-0,1983;-0,4337;-0,1764;1,0549;-0,3933;-0,7126;0,9667;0,2375;-0,7126;-0,1441;-0,5111;0,403;-0,3367;-1,781;-0,6025;-2,0089;-2,9467;3,2413
"important";-0,0145;-0,0058;-0,0305;-0,0226;-0,0415;-0,0192;-0,0645;-0,0052;-0,023;-0,1104;-0,0578;0,9038;-0,1524;-0,0632;0,221;0,4199;0,201;-0,1095;0,4199;-0,1343;-0,149;0,4803;-0,5054;-0,5193;-0,1757;0,249;-0,8592;1,83
"emily";-0,0165;-0,0067;-0,0349;-0,0259;-0,0474;-0,0219;-0,0737;-0,0059;-0,0263;-0,1261;-0,0661;-0,3137;-0,1741;-0,0722;-0,4563;-0,2375;-0,4928;-0,1251;-0,2375;-0,1535;-0,1703;-0,1994;-0,5777;1,4348;-0,2008;6,3546;-0,982;-0,3459
"revenir";2,474;-0,015;-0,0785;-0,0582;-0,1068;-0,0493;0,4982;-0,0133;-0,0592;-0,2839;0,5376;1,696;0,226;0,5058;-0,2242;-0,5344;-0,2606;-0,2816;0,4659;-0,3454;0,2319;-0,4488;-0,3525;-1,3356;-0,4518;-0,8768;-2,2098;4,7808
"poilu";-0,0155;-0,0063;-0,0327;-0,0243;-0,0445;-0,0206;-0,0691;-0,0055;-0,0247;0,6228;-0,062;-0,2941;-0,1632;-0,0677;15,6156;-0,2226;-0,462;-0,1173;-0,2226;-0,1439;-0,1597;-0,187;-0,5415;-0,5564;-0,1882;-0,9136;-0,9206;-0,7743
"révéler";-0,0176;-0,0071;-0,0371;-0,0275;-0,0504;-0,0233;-0,0783;-0,0063;-0,028;-0,134;-0,0702;0,7662;-0,185;-0,0767;-0,1516;-0,2523;-0,5236;-0,133;-0,2523;0,5043;0,4676;-0,2119;-0,6138;-0,2299;-0,2133;1,7671;-1,0433;1,4633
"public";-0,0217;-0,0088;-0,0458;-0,034;-0,0623;-0,0288;-0,0968;-0,0078;-0,0345;-0,1656;-0,0868;-0,4117;0,3881;-0,0947;0,8369;1,4941;-0,2413;0,5018;0,2906;-0,2015;-0,2235;4,7182;-0,7582;-0,779;2,5748;-1,2791;-1,2889;-0,5216
"à";0,526;-0,4883;-1,1611;-0,2455;3,3434;0,7934;4,244;0,2004;-1,924;-0,9474;-0,8494;3,339;1,0026;1,227;-1,0703;-2,7291;0,4047;-0,3031;1,7989;2,6855;1,9505;2,6095;-0,8614;1,0564;3,6992;-2,4854;-6,5906;-1,6916
"agathe";-0,0124;-0,005;-0,0262;-0,0194;-0,0356;-0,0164;-0,0553;-0,0044;-0,0197;-0,0946;-0,0496;-0,2353;-0,1306;-0,0541;-0,3422;-0,1781;-0,3696;-0,0938;-0,1781;-0,1151;-0,1277;-0,1496;0,1998;10,9153;-0,1506;-0,7309;-0,7364;-0,6194
"des";0,4482;-0,5347;-0,2601;0,2929;0,4401;0,4318;-0,8596;-0,4733;-2,1067;1,6217;-0,4637;-1,1497;-1,5206;-0,2505;0,4413;-1,2891;-4,7159;9,0172;1,1999;0,758;1,7369;-0,3799;-0,2833;-2,6216;-1,928;-0,3095;1,004;2,2064
"csa";-0,0145;-0,0058;-0,0305;-0,0226;-0,0415;-0,0192;-0,0645;-0,0052;-0,023;-0,1104;-0,0578;-0,2745;-0,1524;-0,0632;0,221;-0,2078;-0,4312;-0,1095;-0,2078;-0,1343;-0,149;-0,1745;-0,5054;11,1575;-0,1757;-0,3602;-0,8592;-0,7226
"civilisation";-0,0165;-0,0067;1,1123;-0,0259;-0,0474;-0,0219;-0,0737;-0,0059;-0,0263;-0,1261;-0,0661;-0,3137;-0,1741;1,9347;-0,4563;-0,2375;-0,4928;2,5738;0,3755;-0,1535;-0,1703;-0,1994;-0,5777;-0,5935;-0,2008;1,3168;-0,982;1,0195
"delage";-0,0134;-0,0054;-0,0284;-0,021;-0,0386;-0,0178;-0,0599;-0,0048;-0,0214;-0,1025;-0,0537;-0,2549;-0,1415;-0,0586;-0,3708;-0,193;-0,4004;-0,1017;-0,193;-0,1247;-0,1384;-0,162;14,2829;-0,4822;-0,1631;-0,7918;-0,7978;-0,671
"trois";-0,0165;-0,0067;-0,0349;-0,0259;-0,0474;-0,0219;1,9173;1,8689;2,7828;1,4838;-0,0661;-0,3137;-0,1741;-0,0722;-0,137;0,3755;-0,1551;1,4901;-0,2375;-0,1535;-0,1703;0,4339;0,4333;-0,2085;-0,2008;-0,9745;-0,982;-0,8259
"théâtre";-0,0165;-0,0067;-0,0349;-0,0259;-0,0474;-0,0219;-0,0737;-0,0059;-0,0263;0,5985;-0,0661;-0,3137;-0,1741;1,9347;-0,4563;-0,2375;2,4614;-0,1251;-0,2375;0,5262;0,4889;0,4339;-0,1998;-0,5935;-0,2008;0,8316;-0,982;-0,8259
"24";-0,0217;-0,0088;-0,0458;-0,034;-0,0623;-0,0288;-0,0968;-0,0078;-0,0345;-0,1656;-0,0868;-0,4117;-0,2285;-0,0947;2,0496;0,2906;-0,6468;-0,1642;-0,3117;-0,2015;-0,2235;-0,2618;-0,3078;0,2822;0,3421;0,8853;-1,2889;1,6155
"25";-0,0207;-0,0084;-0,0436;-0,0324;-0,0593;-0,0274;-0,0922;-0,0074;-0,0329;-0,1577;-0,0826;-0,3921;-0,2177;-0,0902;1,4585;0,3052;-0,2233;-0,1564;-0,2969;-0,1919;-0,2129;-0,2493;-0,7221;-0,2973;2,6567;-0,2981;-1,2275;2,3412
"26";-0,0248;-0,01;-0,0523;-0,0388;-0,0712;-0,0329;-0,1106;-0,0089;-0,0395;-0,1892;-0,0992;-0,4705;2,5732;-0,1083;1,7984;0,7162;-0,7392;-0,1877;-0,3563;-0,2303;-0,2555;-0,2992;-0,3779;0,225;1,5246;-0,2119;-1,473;0,5544
"27";-0,0228;-0,0092;-0,048;-0,0356;-0,0652;-0,0302;-0,1014;-0,0081;-0,0362;-0,1735;0,7239;-0,4313;-0,2394;-0,0993;1,323;0,2769;-0,2598;-0,1721;-0,3266;-0,2111;-0,2342;-0,2742;-0,3308;-0,3445;-0,2761;0,8199;-1,3503;2,7322
