"";"X.audiencefemme_0";"X.audiencefemme_01";"X.audiencefemme_02";"X.audiencefemme_03";"X.audiencefemme_04";"X.audiencefemme_05";"X.audiencefemme_06";"X.audiencefemme_07";"X.audiencefemme_08";"X.audiencefemme_09";"X.audiencefemme_1";"X.audiencefemme_103";"X.audiencefemme_11";"X.audiencefemme_112";"X.audiencefemme_116";"X.audiencefemme_12";"X.audiencefemme_128";"X.audiencefemme_13";"X.audiencefemme_135";"X.audiencefemme_14";"X.audiencefemme_141";"X.audiencefemme_147";"X.audiencefemme_15";"X.audiencefemme_16";"X.audiencefemme_17";"X.audiencefemme_18";"X.audiencefemme_19";"X.audiencefemme_199";"X.audiencefemme_2";"X.audiencefemme_22";"X.audiencefemme_23";"X.audiencefemme_27";"X.audiencefemme_28";"X.audiencefemme_29";"X.audiencefemme_3";"X.audiencefemme_31";"X.audiencefemme_34";"X.audiencefemme_35";"X.audiencefemme_36";"X.audiencefemme_38";"X.audiencefemme_41";"X.audiencefemme_47";"X.audiencefemme_49";"X.audiencefemme_55";"X.audiencefemme_61";"X.audiencefemme_62";"X.audiencefemme_63";"X.audiencefemme_69";"X.audiencefemme_76";"X.audiencefemme_79";"X.audiencefemme_8";"X.audiencefemme_83";"X.audiencefemme_85";"X.audiencefemme_89";"X.audiencefemme_9";"X.audiencefemme_96"
"vivre";0,86;0;1;0,35;1,53;0;0;0;0;0;0;0;0;0;1,09;0,91;0;0;0;0;0;2,86;0;0,92;0;0;0;0;0;0;2,75;0;0;0;20,83;8,92;5,67;0;1,8;0;0;2,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"comportement";0;0;0;0;0;7,49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,29;0;0;0;0;0;3,51;0;0;0
"créer";0,86;0,65;0,25;0,69;0;0;0;1,8;0;0;0;0;0;0;0;0;0;0;0;1,3;0;0;0,65;0,92;0;0;0;0;0;0;2,75;0;0;0;0;1,78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"acteur";0,43;0;0;0;0;0;0;0;0;0;0;0;20,23;0;1,09;0,91;0;0;0;0;0;0;0;0;2,13;2,29;0;0;0;11,42;0;0;0;0;0;0;0;0;0;0;0;2,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sauver";5,61;7,14;1,75;0,35;0,77;0;0;0;0;0;0;0;0;0;1,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,57;0;0;0;0;3,07;0;0;0;0
"entraîner";3,02;3,46;0,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,51;0;0;0
"école";3,02;0;0,25;0;0;0;0;0;0;4,39;0;0;0;0;0;0;0;0,37;5,88;0;0;0;0,65;0,92;0;0;0;0;0;0;0;0;0;0;0;0,89;0;3,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"syndicat";0;0;0;0;0;7,49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"julien";0;0;0;0;0;0;0;0;0;0;1,83;0;8,85;0;0;0;0;0;0;0;0;0;7,79;0;0;0;0;0;0;11,42;0;0;12,26;0;0;0;0;0;7,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"cabrol";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,13;0;0;3,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"02";0;0;0;0;0;0,54;0;0;0;0;0;0;1,26;0;0;0;0;0,37;0;0;0;0;3,24;0;0;0;0;0;0;2,28;0;0;4,46;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,47;0
"voyage";0;0;0;0;0;2,14;0;0;0;0;0;0;0;0;0;0;0;4,03;0;0;0;0;0;0,92;4,26;0;0;0;0;0;0;0;2,23;0;0;0,89;1,42;0;0;0;0;2,05;0;0;0;0;0;0;0;0;0;0;3,51;0;0;0
"00";0,43;0;0;0;0;8,03;0;0;0;0;0;0;3,79;0;0;0;0;1,47;0;0;0;0;0,65;0;0;0;0;0;0;2,28;0;0;0;0;0;0;0;0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01";0;0;0;0;0;0,54;0;0;0;0;0;0;2,53;0;0;0;0;1,83;0;0;0;0;1,3;0;0;0;0;0;0;4,57;0;0;3,34;0;0;0;0;0;2,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,82;0
"06";0,86;0;0;0;0;1,07;0;0;0;0;0;0;1,26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,28;0;0;2,23;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,12;0
"07";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,2;0;0;0;0;0,65;0;0;0;0;0;0;2,28;0;0;2,23;0;0;0;0;0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,42;0
"04";0;0;0;0;0;0,54;0;0;0;0;0;0;2,53;0;0;0;0;1,1;0;0;0;0;0;0;0;0;0;0;0;1,14;0;0;6,69;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,3;0
"05";0;0;0;0;0;2,68;0;0;0;0;0;0;1,26;0;0;0;0;1,47;0;0;0;0;1,3;0;0;0;0;0;0;2,28;0;0;1,11;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,77;0
"08";0;0;0;0;0;1,07;0;0;0;0;0;0;0;0;0;5,48;0;0,73;0;0;0;0;0;0;0;0;0;0;0;1,14;0;0;1,11;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,3;0
"09";0,86;0;0;0;0;1,61;0;0;0;0;0;0;0;0;0;0;0;0,37;0;0;0;0;1,3;0;0;0;0;0;0;3,42;0;0;2,23;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,3;0
"une";19,85;27,05;20,99;13,51;20,69;8,03;25,35;7,21;18,52;17,54;12,8;7,75;15,17;22,22;21,88;13,71;0;5,87;5,88;13,04;0;31,43;8,44;11,01;10,64;4,58;0;10;0;10,27;24,79;11,76;4,46;25;31,25;27,65;9,92;12,5;8,99;28,17;44,44;12,32;20,98;41,67;58,25;14,79;42,86;23,26;13,33;52,63;21,98;12,27;10,53;64,94;5,65;14,08
"scientifique";0,86;1,08;1;1,73;1,53;0;0;1,8;0;0;1,83;0;0;0;2,19;0;0;0,73;0;0;0;2,86;0;2,75;0;6,86;0;0;0;0;0;0;0;0;0;0;2,83;0;0,9;0;0;0;0;0;0;8,88;0;0;0;0;0;3,07;0;0;0;0
"aller";1,73;1,08;0,5;1,04;0;1,07;0;0;0;0;0;0;0;0;0;5,48;0;0;0;0;0;2,86;0;0,92;2,13;2,29;0;0;0;2,28;0;0;4,46;0;0;1,78;0;0;1,8;0;0;2,05;0;0;0;0;0;0;0;0;0;0;0;25,97;2,82;0
"servir";0;0,43;0,25;1,04;0,77;0;5,63;0;0;0;0;0;0;0;0;0,91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"il";10,79;11,9;11,5;16,98;16,86;5,35;14,08;10,81;0;0;10,97;0;1,26;0;15,32;6,4;0;4,77;0;1,3;0;17,14;9,73;11,93;4,26;32,04;0;0;0;12,56;44,08;0;8,92;15;31,25;3,57;26,91;9,38;9,89;42,25;0;20,53;6,99;20,83;9,71;14,79;14,29;0;0;0;10,99;21,47;10,53;0;0;0
"théoricien";0;0;1,75;4,16;5,36;0;5,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"quand";1,73;0,65;0,5;0;0;0;2,82;0;0;0;7,31;0;0;0;0;0,91;0;0;0;0;0;0;0,65;0,92;0;2,29;0;0;0;0;0;0;0;0;0;0;0;0;1,8;0;0;0;0;0;0;0;0;0;0;10,53;0;0;0;0;0;0
"livre";3,45;0,22;0;1,04;0;0,54;0;3,6;0;4,39;1,83;0;1,26;0;1,09;0;0;0,37;0;0;0;0;3,24;1,83;8,51;0;0;0;0;5,71;0;0;1,11;0;0;0;0;1,56;0,9;0;0;0;0;0;0;2,96;0;0;0;0;0;0;0;0;0;0
"elle";0,43;0,87;1,5;3,81;0;2,68;0;5,41;0;8,77;0;0;2,53;0;0;0;0;0,73;0;3,91;0;14,29;3,24;2,75;2,13;0;0;0;0;4,57;2,75;11,76;10,03;0;20,83;39,25;2,83;17,19;0,9;42,25;0;4,11;0;20,83;0;0;0;0;0;10,53;10,99;3,07;66,67;0;0;28,17
"revel";0;0;0;0;0;0,54;0;0;0;0;0;0;0;0;0;0;0;4,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"super";8,2;6,92;1,5;0;3,07;0;0;0;0;0;0;0;0;0;0;0,91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"magazine";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,57;0;0,37;0;2,61;0;0;0;0,92;0;0;0;0;20,83;0;0;0;1,11;0;0;0,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"lieu";0;0,22;0,25;1,04;0,77;0;2,82;0;0;0;0;0;0;0;1,09;0,91;0;0,37;0;0;0;2,86;0;0;0;2,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,71;0;0;0;0;0;0;3,07;3,51;0;0;0
"batman";5,61;6,49;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,82;0
"très";0,43;0,43;0,75;0;0;0;0;1,8;0;4,39;1,83;0;1,26;0;6,56;4,57;0;0,73;0;1,3;0;0;0,65;1,83;2,13;6,86;0;0;0;1,14;0;0;0;0;0;4,46;0;0;5,4;0;0;4,11;0;0;0;2,96;0;11,63;13,33;0;10,99;0;0;0;0;0
"mystérieux";0;0,22;0,75;1,73;2,3;2,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,71;0;0;0;0;0;0;0;0;0;0;0
"petit";3,88;20,13;15,5;1,73;1,53;0;2,82;1,8;0;0;3,66;0;0;22,22;2,19;0,91;0;0,73;0;0;12,82;0;0;3,67;2,13;0;0;0;0;0;19,28;0;1,11;0;0;0,89;1,42;3,12;10,79;0;22,22;0;13,99;0;9,71;5,92;0;0;13,33;10,53;0;15,34;0;0;2,82;0
"décider";0;0,43;0;0,69;1,53;0,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,71;0;0;0;0;0;0;0;0;0;11,76;0;0;10,42;2,68;0;0;0,9;0;0;2,05;0;10,42;0;0;0;0;0;0;21,98;0;0;0;0;0
"handicapé";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"corbière";0;0;0;0;0;6,96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dieu";0;0,43;0,25;0,35;6,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mazaurette";0;0;0;0;0;0;0;0;0;0;0;0;10,11;0;0;0;0;0;0;0;0;0;8,44;0;0;0;0;0;0;12,56;0;0;0;0;0;0;0;0;8,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"laure";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,91;0;0;0;0;0;31,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ville";0,43;0,22;0,5;0,69;0;0,54;0;3,6;0;0;0;0;0;0;0;0;0;0;0;1,3;0;0;0,65;0;0;0;0;0;0;0;0;11,76;0;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;11,63;0;0;0;0;0;0;0;0
"etats";0,43;0,43;0;1,39;0;0;0;0;0;0;1,83;0;1,26;0;1,09;0;0;0;0;0;0;0;0,65;0;0;0;0;0;0;1,14;0;0;0;0;0;0;0;1,56;0;0;0;0;0;0;0;2,96;0;0;0;0;0;3,07;0;0;0;0
"père";0;0;0,25;0,69;0;0;0;0;0;0;1,83;0;0;0;0;0;0;0,73;0;0;0;5,71;0;1,83;2,13;0;0;0;0;0;0;0;0;0;0;0,89;0;1,56;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;3,51;0;0;14,08
"margot";4,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"équipe";0;0;0,5;0,69;0;1,61;0;3,6;0;0;0;0;1,26;0;0;0;0;0,37;0;0;0;0;0,65;0,92;0;0;0;0;0;1,14;0;0;1,11;0;0;0;0;0;2,7;0;0;2,05;6,99;0;0;0;0;0;0;0;10,99;0;0;0;2,82;0
"vous";0;0;0,5;0;0;8,03;0;0;0;26,32;0;0;0;0;0;11,88;0;0,73;11,76;1,3;0;0;0;0;0;0;0;0;20,83;0;5,51;0;0;0;0;1,78;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sous";0;0,43;0,5;1,04;1,53;1,07;0;0;0;4,39;0;0;0;0;1,09;0;0;0;0;1,3;0;0;0,65;0;0;0;0;0;0;0;0;0;0;0;0;0;1,42;0;0;0;0;0;0;0;0;2,96;0;11,63;0;0;0;0;0;0;0;0
"clair";0;0;0;0,69;0;0;0;1,8;0;0;0;0;0;0;1,09;0;0;0;0;0;0;0;0;2,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,05;6,99;0;0;0;0;0;0;0;0;0;0;0;2,82;0
"mal";0,43;0,22;0;0;0;0,54;0;0;0;0;0;0;0;0;1,09;0;12,66;0;0;0;0;0;0;0,92;0;0;0;0;0;0;2,75;0;0;0;0;0,89;0;1,56;0,9;0;0;2,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"avant";0;0,22;0;0;0;0,54;2,82;5,41;0;8,77;0;0;0;0;0;1,83;0;0;0;0;0;0;1,95;0;2,13;0;0;0;0;0;0;0;0;5;0;0,89;0;1,56;0;0;0;0;0;0;0;0;0;11,63;0;0;0;0;0;0;0;0
"spécialiste";0;0;0;0;1,53;0;0;0;0;0;0;0;0;0;0;0;0;0,73;0;0;0;0;8,44;0,92;0;0;0;0;0;5,71;0;0;2,23;0;0;0,89;2,83;4,69;7,19;0;0;0;0;0;0;2,96;14,29;0;0;0;0;3,07;0;0;0;0
"police";0;0,22;0;0;0;8,03;0;0;0;0;0;0;0;0;0;0;0;5,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,78;0;0;0;0;0;0;0;0;0;2,96;0;0;0;0;0;0;0;0;0;0
"mais";6,91;5,19;3,75;1,04;4,6;0;0;9,01;0;8,77;5,48;0;0;0;3,28;3,66;0;0,73;0;3,91;0;5,71;0;1,83;2,13;2,29;0;20;0;1,14;0;0;1,11;0;10,42;4,46;0;1,56;0,9;0;0;4,11;0;10,42;0;0;0;11,63;0;0;0;0;0;0;0;0
"main";0;0,22;0;0;0;0,54;0;1,8;0;0;1,83;0;0;0;2,19;0;0;0;5,88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,89;0;0;1,8;0;0;0;0;0;0;2,96;0;0;0;0;0;0;0;0;0;0
"ancien";2,59;3,68;7,75;9,36;8,43;1,61;0;1,8;0;0;0;0;2,53;0;3,28;0;0;12,83;0;0;0;2,86;1,3;1,83;0;2,29;0;0;0;1,14;0;0;2,23;0;0;0;0;9,38;0;0;0;8,21;0;0;0;0;0;0;0;0;0;3,07;0;12,99;0;0
"agir";0,86;0,22;0,5;0,69;1,53;0;2,82;0;0;0;0;0;0;0;4,38;0;0;0;0;0;0;2,86;0,65;0;0;0;0;0;0;0;0;0;1,11;0;10,42;0;1,42;0;0;0;0;2,05;0;0;0;0;0;0;0;0;10,99;0;0;0;0;0
"ministre";0;0;0,5;0;0;0,54;0;0;0;0;3,66;0;3,79;0;0;0;0;2,2;0;0;0;0;3,24;0;0;0;0;0;0;1,14;0;0;2,23;0;0;0;0;0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chanson";0;0;0;0;0;0;0;0;0;4,39;1,83;0;1,26;0;0;2,74;0;0,73;0;0;0;0;0;0;2,13;0;0;0;0;0;0;0;0;0;0;0;0;0;2,7;0;0;0;0;0;0;0;0;0;26,67;0;0;0;3,51;0;0;0
"11";0,43;0;0;0,35;0;0,54;0;0;0;0;0;0;3,79;0;0;0;0;0,73;0;0;0;0;0,65;0,92;2,13;0;0;0;0;1,14;0;0;4,46;0;0;0;0;0;2,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,47;0
"10";0;0;0;0,35;0;1,07;0;0;0;0;0;0;1,26;0;1,09;0;0;0,37;0;0;0;0;1,95;0,92;0;0;0;0;0;0;0;0;2,23;0;0;0;0;0;0;0;0;2,05;0;0;0;0;0;0;0;0;0;0;0;0;14,12;0
"13";0;0;0;0;0;0,54;0;0;0;0;0;0;0;0;1,09;0;0;0,73;0;0;0;0;3,24;0;0;0;0;0;0;0;0;0;5,57;0;0;0,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,82;0
"12";0;0;0;0;0;0,54;0;1,8;0;4,39;0;0;3,79;0;0;5,48;0;0,73;0;1,3;0;0;1,3;0;0;0;0;0;0;4,57;0;0;2,23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,47;0
"15";0,43;0;0;0;0;1,07;0;0;0;0;0;0;1,26;0;0;0;0;0,37;0;0;0;0;1,3;0;0;0;0;0;0;3,42;0;0;8,92;0;0;0,89;0;0;0;0;0;2,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17";0,43;0;0;0;0;1,07;0;0;0;0;0;0;0;0;0;5,48;0;0,73;0;0;0;0;0;0;0;0;0;0;0;2,28;0;0;2,23;0;0;0,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"16";0,43;0;0;0;0;0;0;0;0;0;0;0;1,26;0;0;0;0;1,83;0;0;0;0;0,65;0;0;0;0;0;0;0;0;0;3,34;0;0;0;0;0;1,8;0;0;0;0;0;0;0;0;0;0;21,05;0;0;0;0;0;0
"19";12,95;0;0;0;0;0;0;0;0;0;0;0;53,1;0;0;0;0;0,37;0;0;0;0;25,96;0;0;0;0;0;0;0;0;0;2,23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,12;0
"18";0;0;0;0;0;0;0;0;0;0;0;0;1,26;0;0;0;0;0,73;0;0;0;0;1,3;0;0;0;0;0;0;0;0;0;3,34;0;0;0;0;0;0;0;0;0;0;0;0;2,96;0;0;0;0;0;0;0;0;2,82;0
"trace";0;0;0;0,35;0,77;0;0;0;0;0;0;0;0;0;1,09;0;0;0,37;0;0;0;0;2,6;0;0;0;0;0;0;0;0;0;0;0;10,42;0;1,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"extraire";1,73;0;0;0;0;1,61;0;0;0;0;1,83;15,5;22,76;0;1,09;0;0;2,57;88,24;0;0;0;17,52;0;0;6,86;0;0;0;5,71;0;0;10,03;0;0;0;0;0;4,5;0;0;0;0;0;0;0;0;0;13,33;0;0;0;0;0;31,07;0
"aventure";4,32;12,77;8,25;0,35;0;0;0;0;0;0;0;0;0;0;0;2,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nouveau";2,16;1,51;5,5;7,28;6,13;1,07;0;5,41;0;0;1,83;0;1,26;11,11;0;1,83;0;0,37;0;6,52;0;2,86;2,6;0;2,13;2,29;0;0;0;6,85;0;0;4,46;0;0;1,78;4,25;3,12;0,9;14,08;0;0;0;0;0;0;0;0;0;0;21,98;0;0;0;0;0
"débarquer";0,86;0,87;0;0;0,77;0;2,82;0;0;0;0;0;1,26;0;0;0,91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23,26;0;0;0;0;0;0;0;0
"parent";3,45;3,46;0,75;0,35;0;0;0;3,6;18,52;4,39;3,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,28;11,76;0;0;0;5,35;0;0;2,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"jt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,57;0;0;0;0;3,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,82;0
"je";0;0;0;0;0;0;0;1,8;0;0;1,83;0;0;0;0;0;0;0;5,88;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,68;0;0;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"lopez";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,13;0;2,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"rugby";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tous";3,45;3,68;1,25;0;0;3,75;2,82;0;0;0;1,83;0;1,26;0;4,38;8,23;0;1,47;5,88;0;0;0;0,65;2,75;0;2,29;0;0;0;1,14;0;0;1,11;0;0;0,89;1,42;3,12;5,4;0;0;0;6,99;0;9,71;5,92;0;0;0;0;0;0;0;0;0;0
"tout";0,43;0,87;1,5;1,73;0,77;1,07;11,27;0;0;8,77;0;0;0;0;3,28;9,14;0;2,2;0;0;12,82;2,86;0,65;1,83;0;0;0;0;0;0;2,75;0;1,11;0;10,42;11,6;2,83;0;2,7;0;0;0;0;10,42;9,71;2,96;0;0;0;0;10,99;3,07;0;0;5,65;28,17
"côté";3,02;3,9;1;0;0,77;1,61;0;0;0;0;0;0;0;0;0;0;0;0,73;0;2,61;0;0;0;0;0;0;0;0;0;0;2,75;0;0;5;10,42;0,89;0;0;0,9;0;0;2,05;0;10,42;0;0;0;0;0;0;10,99;0;0;0;0;0
"capable";0;0,22;0,75;0;2,3;0;0;0;0;0;0;0;0;0;1,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"lorsque";3,02;3,68;0,75;0,35;0,77;0;2,82;3,6;0;0;1,83;0;0;0;1,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,75;0;0;0;0;0;0;0;0;14,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mars";0;0;0,25;0;0;0,54;0;0;0;0;0;0;1,26;11,11;0;0;0;2,2;0;0;0;0;0;0,92;0;0;0;0;0;0;0;0;1,11;0;0;0;1,42;0;0;0;0;0;13,99;10,42;0;0;0;0;0;0;0;0;0;0;0;0
"delage";0;0;0;0;0;6,96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pas";6,91;8,66;3,5;1,73;0;3,75;5,63;1,8;0;8,77;1,83;7,75;2,53;0;5,47;3,66;0;4,03;0;3,91;0;2,86;0,65;5,5;2,13;6,86;0;0;20,83;2,28;11,02;11,76;3,34;0;20,83;9,81;1,42;0;4,5;0;0;2,05;0;20,83;0;0;0;0;0;0;0;9,2;0;0;0;0
"starfire";3,02;3,46;0,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"new_yorkais";0;0,65;4,5;6,24;3,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4";1,73;0;0;0;0;0;0;0;0;0;0;0;0;0;1,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,14;2,75;0;0;0;0;0;0;1,56;0,9;0;0;0;0;0;0;2,96;0;0;0;0;0;3,07;0;0;0;0
"davant";0;0;0;0;0;0;0;0;0;4,39;0;0;0;0;0;3,66;0;0;0;0;0;0;0;1,83;0;2,29;0;0;0;0;2,75;0;0;0;0;0,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mot";0;0,22;0;0;0;0,54;0;0;0;0;1,83;0;0;0;0;0;0;1,1;0;0;0;0;0;1,83;2,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9;0;0;0;6,99;0;0;0;0;0;0;0;0;0;0;0;0;0
"christine";0;0;0;0;0;0,54;0;0;0;0;0;7,75;0;0;0;0;0;4,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"titan";6,47;6,71;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"rappeler";0,43;0,22;0;0,69;0;0,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,86;0;1,83;0;0;0;0;0;0;0;0;0;0;0;0;4,25;0;0;0;0;0;0;0;0;0;0;0;13,33;0;0;3,07;0;0;0;0
"ex_membre";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
