"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"spatial";0,936046694948556;0,280632814534623;0,892673626884951;0,707220283943745;0,212029185990573;0,674450216299694;0,778022808750586;0,0488215760925016;0,173155615156912;0,000430991686619328;3,87392107719894e-05;0,000391975816252853;0,000491896649924921;0,430505933065604;9,11658419118997e-05
"écrivain";0,985622213952946;-0,062232086114998;0,666890939848726;0,827096128421772;-0,0522227652346545;0,559629142505072;0,897009558689358;0,00249656233811504;0,100493878972527;0,000578454316229033;2,30609300655424e-06;0,000264824239890314;0,000595453839382799;0,422172304379061;0,000106127413023578
"terre";-1,16950617543756;0,75768767414435;0,245227420518598;-0,826558397005787;0,535502182480982;0,173316556904781;0,766994692751981;0,224752926629406;0,00825238061861311;0,00300984567449022;0,00126333821730889;0,000132335770227501;0,00220059027597991;0,541731552699988;0,000645813995526662
"sans";0,6110664867014;-1,26622803917317;-2,10598513007967;0,241320817942761;-0,500055546761879;-0,831690274669672;0,144837486032706;0,434175676462914;0,42098683750438;0,000222343804093114;0,000954711056939156;0,00264094101037343;0,000595453839382799;0,651367024165829;0,000252638559621107
"richard";1,29931961719211;-1,42653536061583;4,27481148100531;0,277033202123724;-0,304157386423647;0,911449882991387;0,222698667374736;0,187408075446639;0,589893257178625;0,000568192644308577;0,00068490241692475;0,00615031770247378;0,000336560865738104;1,11695320299704;0,000419888105159987
"gagner";0,793499862323937;-1,39592968588612;0,545574124759752;0,467906410742447;-0,823143745808439;0,321710995339875;0,305225562922823;0,659465179048072;0,035309258029105;0,000179310887655703;0,000554932340064188;8,4765763518901e-05;0,000284782271009165;0,582658646329003;9,66810459162587e-05
"christophe";2,02843721646524;1,23703780583246;-0,051789401659246;0,853558644558708;0,52054079083316;-0,02179278270185;0,793773779864723;0,206099598106878;0,000126622028400001;0,00553919619270299;0,00206010593173139;3,61081630144413e-06;0,00134624346295242;0,923615020329868;0,00114843278363033
"espace";0,312972276348975;-0,138621575212564;1,50130132284494;0,203251323993999;-0,0900240079561272;0,974979270182808;0,147757221480181;0,0202365385455744;0,832006239974244;0,00010397187066446;2,03969757596157e-05;0,00239243339048865;0,00106146119194325;0,330300554100687;0,00011580377718656
"vie";-0,059637689580227;-0,405255981631314;0,27956873359803;-0,120253961106992;-0,817161720993724;0,563724850064864;0,0258969217136954;0,834839486342439;0,139263591943866;8,74753098313091e-06;0,000403926863034128;0,000192229956416211;0,00245948324962461;0,150339994369712;5,55895205605829e-05
"mort";0,137174281977108;-1,50340660109877;0,288317662883877;0,0892517287082432;-0,978183637380677;0,187592378532012;0,011636136194959;0,975784468270785;0,0125793955342563;7,30729960490408e-06;0,00087773704560168;3,22815233511707e-05;0,000388339460467043;0,515876909225751;0,00010334838663296
